func_code,assignment_id,func_name,description,test,correct,normalized,representative,user,repair,submission_id,repair_correctness
"def search(x, seq):
    for i in range(len(seq)):
        pos = len(seq)
        if x <= seq[i]:
            pos = i
            break
    return pos

",1,search,Task: Sequential Search,"assert search(42, (-5, 1, 3, 5, 7, 10))==6 and search(42, [1, 5, 10])==3 and search(5, (1, 5, 10))==1 and search(7, [1, 5, 10])==2 and search(3, (1, 5, 10))==1 and search(-5, (1, 5, 10))==0 and search(10, (-5, -1, 3, 5, 7, 10))==5 and search(-100, (-5, -1, 3, 5, 7, 10))==0 and search(0, (-5, -1, 3, 5, 7, 10))==2 and search(100, [])==0 and search(-100, ())==0",False,"Module(body=[FunctionDef(name='search', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[For(target=Name(id='x_2', ctx=Store()), iter=Call(func=Name(id='range', ctx=Load()), args=[Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[])], keywords=[]), body=[Assign(targets=[Name(id='x_3', ctx=Store())], value=Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[])), If(test=Compare(left=Name(id='x_0', ctx=Load()), ops=[LtE()], comparators=[Subscript(value=Name(id='x_1', ctx=Load()), slice=Name(id='x_2', ctx=Load()), ctx=Load())]), body=[Assign(targets=[Name(id='x_3', ctx=Store())], value=Name(id='x_2', ctx=Load())), Break()], orelse=[])], orelse=[]), Return(value=Name(id='x_3', ctx=Load()))], decorator_list=[])], type_ignores=[])","def search(x, seq):
    for i in range(len(seq)):
        pos = len(seq)
        if x <= seq[i]:
            pos = i
            break
    return pos

",,"def search(x, seq):
    for i in range(len(seq)):
        if x <= seq[i]:
            return i
    return len(seq)",843,True
"def search(x, seq):
    if seq:
        for i in range(len(seq)):
            pos = len(seq)
            if x <= seq[i]:
                pos = i
                break
        return pos
    else:
        return seq
",1,search,Task: Sequential Search,"assert search(42, (-5, 1, 3, 5, 7, 10))==6 and search(42, [1, 5, 10])==3 and search(5, (1, 5, 10))==1 and search(7, [1, 5, 10])==2 and search(3, (1, 5, 10))==1 and search(-5, (1, 5, 10))==0 and search(10, (-5, -1, 3, 5, 7, 10))==5 and search(-100, (-5, -1, 3, 5, 7, 10))==0 and search(0, (-5, -1, 3, 5, 7, 10))==2 and search(100, [])==0 and search(-100, ())==0",False,"Module(body=[FunctionDef(name='search', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[If(test=Name(id='x_1', ctx=Load()), body=[For(target=Name(id='x_2', ctx=Store()), iter=Call(func=Name(id='range', ctx=Load()), args=[Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[])], keywords=[]), body=[Assign(targets=[Name(id='x_3', ctx=Store())], value=Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[])), If(test=Compare(left=Name(id='x_0', ctx=Load()), ops=[LtE()], comparators=[Subscript(value=Name(id='x_1', ctx=Load()), slice=Name(id='x_2', ctx=Load()), ctx=Load())]), body=[Assign(targets=[Name(id='x_3', ctx=Store())], value=Name(id='x_2', ctx=Load())), Break()], orelse=[])], orelse=[]), Return(value=Name(id='x_3', ctx=Load()))], orelse=[Return(value=Name(id='x_1', ctx=Load()))])], decorator_list=[])], type_ignores=[])","def search(x, seq):
    if seq:
        for i in range(len(seq)):
            pos = len(seq)
            if x <= seq[i]:
                pos = i
                break
        return pos
    else:
        return seq
",,"def search(x, seq):
    if True:
        for i in range(len(seq)):
            if x <= seq[i]:
                return i
        return len(seq)
    else:
        0",845,True
"def search(x, seq):
    for count, ele in enumerate(seq):
        if x<=ele:
            return count
        
    for ele in seq:
        if x>ele:
            return len(seq)
",1,search,Task: Sequential Search,"assert search(42, (-5, 1, 3, 5, 7, 10))==6 and search(42, [1, 5, 10])==3 and search(5, (1, 5, 10))==1 and search(7, [1, 5, 10])==2 and search(3, (1, 5, 10))==1 and search(-5, (1, 5, 10))==0 and search(10, (-5, -1, 3, 5, 7, 10))==5 and search(-100, (-5, -1, 3, 5, 7, 10))==0 and search(0, (-5, -1, 3, 5, 7, 10))==2 and search(100, [])==0 and search(-100, ())==0",False,"Module(body=[FunctionDef(name='search', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[For(target=Tuple(elts=[Name(id='x_2', ctx=Store()), Name(id='x_3', ctx=Store())], ctx=Store()), iter=Call(func=Name(id='enumerate', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[]), body=[If(test=Compare(left=Name(id='x_0', ctx=Load()), ops=[LtE()], comparators=[Name(id='x_3', ctx=Load())]), body=[Return(value=Name(id='x_2', ctx=Load()))], orelse=[])], orelse=[]), For(target=Name(id='x_3', ctx=Store()), iter=Name(id='x_1', ctx=Load()), body=[If(test=Compare(left=Name(id='x_0', ctx=Load()), ops=[Gt()], comparators=[Name(id='x_3', ctx=Load())]), body=[Return(value=Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[]))], orelse=[])], orelse=[])], decorator_list=[])], type_ignores=[])","def search(x, seq):
    for count, ele in enumerate(seq):
        if x<=ele:
            return count
        
    for ele in seq:
        if x>ele:
            return len(seq)
",,"def search(x, seq):
    for i in range(len(seq))[:int(len(range(len(seq))) / 2)]:
        if x <= seq[i]:
            return i
    for i in range(len(seq))[int(len(range(len(seq))) / 2):]:
        if x <= seq[i]:
            return i
    return len(seq)",846,True
"def search(x, seq):
    if seq==[]:
        return 0
    for count, ele in enumerate(seq):
        if x<=ele:
            return count
    for ele in seq:
        if x>ele:
            return len(seq)
",1,search,Task: Sequential Search,"assert search(42, (-5, 1, 3, 5, 7, 10))==6 and search(42, [1, 5, 10])==3 and search(5, (1, 5, 10))==1 and search(7, [1, 5, 10])==2 and search(3, (1, 5, 10))==1 and search(-5, (1, 5, 10))==0 and search(10, (-5, -1, 3, 5, 7, 10))==5 and search(-100, (-5, -1, 3, 5, 7, 10))==0 and search(0, (-5, -1, 3, 5, 7, 10))==2 and search(100, [])==0 and search(-100, ())==0",False,"Module(body=[FunctionDef(name='search', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[If(test=Compare(left=Name(id='x_1', ctx=Load()), ops=[Eq()], comparators=[List(elts=[], ctx=Load())]), body=[Return(value=Constant(value=0))], orelse=[]), For(target=Tuple(elts=[Name(id='x_2', ctx=Store()), Name(id='x_3', ctx=Store())], ctx=Store()), iter=Call(func=Name(id='enumerate', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[]), body=[If(test=Compare(left=Name(id='x_0', ctx=Load()), ops=[LtE()], comparators=[Name(id='x_3', ctx=Load())]), body=[Return(value=Name(id='x_2', ctx=Load()))], orelse=[])], orelse=[]), For(target=Name(id='x_3', ctx=Store()), iter=Name(id='x_1', ctx=Load()), body=[If(test=Compare(left=Name(id='x_0', ctx=Load()), ops=[Gt()], comparators=[Name(id='x_3', ctx=Load())]), body=[Return(value=Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[]))], orelse=[])], orelse=[])], decorator_list=[])], type_ignores=[])","def search(x, seq):
    if seq==[]:
        return 0
    for count, ele in enumerate(seq):
        if x<=ele:
            return count
    for ele in seq:
        if x>ele:
            return len(seq)
",,"def search(x, seq):
    if False:
        0
    for i in range(len(seq))[:int(len(range(len(seq))) / 2)]:
        if x <= seq[i]:
            return i
    for i in range(len(seq))[int(len(range(len(seq))) / 2):]:
        if x <= seq[i]:
            return i
    return len(seq)",847,True
"def search(x, seq):
    if seq==[]or():
        return 0
    for count, ele in enumerate(seq):
        if x<=ele:
            return count
    for ele in seq:
        if x>ele:
            return len(seq)
",1,search,Task: Sequential Search,"assert search(42, (-5, 1, 3, 5, 7, 10))==6 and search(42, [1, 5, 10])==3 and search(5, (1, 5, 10))==1 and search(7, [1, 5, 10])==2 and search(3, (1, 5, 10))==1 and search(-5, (1, 5, 10))==0 and search(10, (-5, -1, 3, 5, 7, 10))==5 and search(-100, (-5, -1, 3, 5, 7, 10))==0 and search(0, (-5, -1, 3, 5, 7, 10))==2 and search(100, [])==0 and search(-100, ())==0",False,"Module(body=[FunctionDef(name='search', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[If(test=BoolOp(op=Or(), values=[Compare(left=Name(id='x_1', ctx=Load()), ops=[Eq()], comparators=[List(elts=[], ctx=Load())]), Tuple(elts=[], ctx=Load())]), body=[Return(value=Constant(value=0))], orelse=[]), For(target=Tuple(elts=[Name(id='x_2', ctx=Store()), Name(id='x_3', ctx=Store())], ctx=Store()), iter=Call(func=Name(id='enumerate', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[]), body=[If(test=Compare(left=Name(id='x_0', ctx=Load()), ops=[LtE()], comparators=[Name(id='x_3', ctx=Load())]), body=[Return(value=Name(id='x_2', ctx=Load()))], orelse=[])], orelse=[]), For(target=Name(id='x_3', ctx=Store()), iter=Name(id='x_1', ctx=Load()), body=[If(test=Compare(left=Name(id='x_0', ctx=Load()), ops=[Gt()], comparators=[Name(id='x_3', ctx=Load())]), body=[Return(value=Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[]))], orelse=[])], orelse=[])], decorator_list=[])], type_ignores=[])","def search(x, seq):
    if seq==[]or():
        return 0
    for count, ele in enumerate(seq):
        if x<=ele:
            return count
    for ele in seq:
        if x>ele:
            return len(seq)
",,"def search(x, seq):
    if False:
        0
    for i in range(len(seq))[:int(len(range(len(seq))) / 2)]:
        if x <= seq[i]:
            return i
    for i in range(len(seq))[int(len(range(len(seq))) / 2):]:
        if x <= seq[i]:
            return i
    return len(seq)",848,True
"def search(x, seq):
    for index, value in enumerate(seq):
        if x <= value:
            return index
",1,search,Task: Sequential Search,"assert search(42, (-5, 1, 3, 5, 7, 10))==6 and search(42, [1, 5, 10])==3 and search(5, (1, 5, 10))==1 and search(7, [1, 5, 10])==2 and search(3, (1, 5, 10))==1 and search(-5, (1, 5, 10))==0 and search(10, (-5, -1, 3, 5, 7, 10))==5 and search(-100, (-5, -1, 3, 5, 7, 10))==0 and search(0, (-5, -1, 3, 5, 7, 10))==2 and search(100, [])==0 and search(-100, ())==0",False,"Module(body=[FunctionDef(name='search', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[For(target=Tuple(elts=[Name(id='x_2', ctx=Store()), Name(id='x_3', ctx=Store())], ctx=Store()), iter=Call(func=Name(id='enumerate', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[]), body=[If(test=Compare(left=Name(id='x_0', ctx=Load()), ops=[LtE()], comparators=[Name(id='x_3', ctx=Load())]), body=[Return(value=Name(id='x_2', ctx=Load()))], orelse=[])], orelse=[])], decorator_list=[])], type_ignores=[])","def search(x, seq):
    for index, value in enumerate(seq):
        if x <= value:
            return index
",,"def search(x, seq):
    for i in range(len(seq)):
        if x <= seq[i]:
            return i
    return len(seq)",849,True
"def search(x, seq):
    if seq==():
        return 0
    else:
        for i in range(len(seq)):
            if x<=seq[i]:
                return i
        return i+1
",1,search,Task: Sequential Search,"assert search(42, (-5, 1, 3, 5, 7, 10))==6 and search(42, [1, 5, 10])==3 and search(5, (1, 5, 10))==1 and search(7, [1, 5, 10])==2 and search(3, (1, 5, 10))==1 and search(-5, (1, 5, 10))==0 and search(10, (-5, -1, 3, 5, 7, 10))==5 and search(-100, (-5, -1, 3, 5, 7, 10))==0 and search(0, (-5, -1, 3, 5, 7, 10))==2 and search(100, [])==0 and search(-100, ())==0",False,"Module(body=[FunctionDef(name='search', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[If(test=Compare(left=Name(id='x_1', ctx=Load()), ops=[Eq()], comparators=[Tuple(elts=[], ctx=Load())]), body=[Return(value=Constant(value=0))], orelse=[For(target=Name(id='x_2', ctx=Store()), iter=Call(func=Name(id='range', ctx=Load()), args=[Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[])], keywords=[]), body=[If(test=Compare(left=Name(id='x_0', ctx=Load()), ops=[LtE()], comparators=[Subscript(value=Name(id='x_1', ctx=Load()), slice=Name(id='x_2', ctx=Load()), ctx=Load())]), body=[Return(value=Name(id='x_2', ctx=Load()))], orelse=[])], orelse=[]), Return(value=BinOp(left=Name(id='x_2', ctx=Load()), op=Add(), right=Constant(value=1)))])], decorator_list=[])], type_ignores=[])","def search(x, seq):
    if seq==():
        return 0
    else:
        for i in range(len(seq)):
            if x<=seq[i]:
                return i
        return i+1
",,"def search(x, seq):
    if len(range(len(seq))) == 0:
        0
    else:
        for i in range(len(seq)):
            if x <= seq[i]:
                return i
    return len(seq)",851,True
"def search(x, seq):
    if x <= seq[0]:
        return 0
    for i in range(len(seq)-1):
        if seq[i] <= x <= seq[i+1]:
            return i + 1
    return len(seq)
",1,search,Task: Sequential Search,"assert search(42, (-5, 1, 3, 5, 7, 10))==6 and search(42, [1, 5, 10])==3 and search(5, (1, 5, 10))==1 and search(7, [1, 5, 10])==2 and search(3, (1, 5, 10))==1 and search(-5, (1, 5, 10))==0 and search(10, (-5, -1, 3, 5, 7, 10))==5 and search(-100, (-5, -1, 3, 5, 7, 10))==0 and search(0, (-5, -1, 3, 5, 7, 10))==2 and search(100, [])==0 and search(-100, ())==0",False,"Module(body=[FunctionDef(name='search', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[If(test=Compare(left=Name(id='x_0', ctx=Load()), ops=[LtE()], comparators=[Subscript(value=Name(id='x_1', ctx=Load()), slice=Constant(value=0), ctx=Load())]), body=[Return(value=Constant(value=0))], orelse=[]), For(target=Name(id='x_2', ctx=Store()), iter=Call(func=Name(id='range', ctx=Load()), args=[BinOp(left=Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[]), op=Sub(), right=Constant(value=1))], keywords=[]), body=[If(test=Compare(left=Subscript(value=Name(id='x_1', ctx=Load()), slice=Name(id='x_2', ctx=Load()), ctx=Load()), ops=[LtE(), LtE()], comparators=[Name(id='x_0', ctx=Load()), Subscript(value=Name(id='x_1', ctx=Load()), slice=BinOp(left=Name(id='x_2', ctx=Load()), op=Add(), right=Constant(value=1)), ctx=Load())]), body=[Return(value=BinOp(left=Name(id='x_2', ctx=Load()), op=Add(), right=Constant(value=1)))], orelse=[])], orelse=[]), Return(value=Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[]))], decorator_list=[])], type_ignores=[])","def search(x, seq):
    if x <= seq[0]:
        return 0
    for i in range(len(seq)-1):
        if seq[i] <= x <= seq[i+1]:
            return i + 1
    return len(seq)
",,"def search(x, seq):
    if False:
        0
    for i in range(len(seq)):
        if x <= seq[i]:
            return i
    return len(seq)",852,True
"def search(x, seq):
    if seq == ():
        return 0
    if x <= seq[0]:
        return 0
    for i in range(len(seq)-1):
        if seq[i] <= x <= seq[i+1]:
            return i + 1
    return len(seq)
",1,search,Task: Sequential Search,"assert search(42, (-5, 1, 3, 5, 7, 10))==6 and search(42, [1, 5, 10])==3 and search(5, (1, 5, 10))==1 and search(7, [1, 5, 10])==2 and search(3, (1, 5, 10))==1 and search(-5, (1, 5, 10))==0 and search(10, (-5, -1, 3, 5, 7, 10))==5 and search(-100, (-5, -1, 3, 5, 7, 10))==0 and search(0, (-5, -1, 3, 5, 7, 10))==2 and search(100, [])==0 and search(-100, ())==0",False,"Module(body=[FunctionDef(name='search', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[If(test=Compare(left=Name(id='x_1', ctx=Load()), ops=[Eq()], comparators=[Tuple(elts=[], ctx=Load())]), body=[Return(value=Constant(value=0))], orelse=[]), If(test=Compare(left=Name(id='x_0', ctx=Load()), ops=[LtE()], comparators=[Subscript(value=Name(id='x_1', ctx=Load()), slice=Constant(value=0), ctx=Load())]), body=[Return(value=Constant(value=0))], orelse=[]), For(target=Name(id='x_2', ctx=Store()), iter=Call(func=Name(id='range', ctx=Load()), args=[BinOp(left=Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[]), op=Sub(), right=Constant(value=1))], keywords=[]), body=[If(test=Compare(left=Subscript(value=Name(id='x_1', ctx=Load()), slice=Name(id='x_2', ctx=Load()), ctx=Load()), ops=[LtE(), LtE()], comparators=[Name(id='x_0', ctx=Load()), Subscript(value=Name(id='x_1', ctx=Load()), slice=BinOp(left=Name(id='x_2', ctx=Load()), op=Add(), right=Constant(value=1)), ctx=Load())]), body=[Return(value=BinOp(left=Name(id='x_2', ctx=Load()), op=Add(), right=Constant(value=1)))], orelse=[])], orelse=[]), Return(value=Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[]))], decorator_list=[])], type_ignores=[])","def search(x, seq):
    if seq == ():
        return 0
    if x <= seq[0]:
        return 0
    for i in range(len(seq)-1):
        if seq[i] <= x <= seq[i+1]:
            return i + 1
    return len(seq)
",,"def search(x, seq):
    A = False
    if A:
        0
    if A:
        0
    for i in range(len(seq)):
        if x <= seq[i]:
            return i
    return len(seq)",853,True
"def search(x, seq):
    if seq == () or seq == []:
        return None
    else:
        count = 0
        for i in range (0, len(seq)):
            if seq[count] < x:
                count += 1
        return count if seq[-1] > x else len(seq)
",1,search,Task: Sequential Search,"assert search(42, (-5, 1, 3, 5, 7, 10))==6 and search(42, [1, 5, 10])==3 and search(5, (1, 5, 10))==1 and search(7, [1, 5, 10])==2 and search(3, (1, 5, 10))==1 and search(-5, (1, 5, 10))==0 and search(10, (-5, -1, 3, 5, 7, 10))==5 and search(-100, (-5, -1, 3, 5, 7, 10))==0 and search(0, (-5, -1, 3, 5, 7, 10))==2 and search(100, [])==0 and search(-100, ())==0",False,"Module(body=[FunctionDef(name='search', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[If(test=BoolOp(op=Or(), values=[Compare(left=Name(id='x_1', ctx=Load()), ops=[Eq()], comparators=[Tuple(elts=[], ctx=Load())]), Compare(left=Name(id='x_1', ctx=Load()), ops=[Eq()], comparators=[List(elts=[], ctx=Load())])]), body=[Return(value=Constant(value=None))], orelse=[Assign(targets=[Name(id='x_2', ctx=Store())], value=Constant(value=0)), For(target=Name(id='x_3', ctx=Store()), iter=Call(func=Name(id='range', ctx=Load()), args=[Constant(value=0), Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[])], keywords=[]), body=[If(test=Compare(left=Subscript(value=Name(id='x_1', ctx=Load()), slice=Name(id='x_2', ctx=Load()), ctx=Load()), ops=[Lt()], comparators=[Name(id='x_0', ctx=Load())]), body=[AugAssign(target=Name(id='x_2', ctx=Store()), op=Add(), value=Constant(value=1))], orelse=[])], orelse=[]), Return(value=IfExp(test=Compare(left=Subscript(value=Name(id='x_1', ctx=Load()), slice=UnaryOp(op=USub(), operand=Constant(value=1)), ctx=Load()), ops=[Gt()], comparators=[Name(id='x_0', ctx=Load())]), body=Name(id='x_2', ctx=Load()), orelse=Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[])))])], decorator_list=[])], type_ignores=[])","def search(x, seq):
    if seq == () or seq == []:
        return None
    else:
        count = 0
        for i in range (0, len(seq)):
            if seq[count] < x:
                count += 1
        return count if seq[-1] > x else len(seq)
",,"def search(x, seq):
    if len(range(len(seq))) == 0:
        0
    else:
        for i in range(len(seq)):
            if x <= seq[i]:
                return i
    return len(seq)",857,True
