func_code,assignment_id,func_name,description,test,correct,user,academic_year,normalized,representative,repair,submission_id,repair_correctness
"def intersection(a, b):
    d = []
    i = 0
    while i < len(a):
        if a[i] in b and a[i] not in d:
            d.append(a[i])
            i = i + 1
    return d",intersection,intersection,Return the intersection between two lists.,"assert intersection([],[])==[] and intersection([20052, 20052, -9991],[102, 20052, -9991])==[20052, -9991] and intersection([38908273694008580353068229963801163341, 59, 38908273694008580353068229963801163341, -38, 28239, -2723, 24559, -5794],[38908273694008580353068229963801163341, 59, 38908273694008580353068229963801163341, -38, 28239, -2723, 24559, -5794])==[38908273694008580353068229963801163341, 59, -38, 28239, -2723, 24559, -5794]",False,9cf41e84-15c1-4c2d-90e2-497206e45e8b,2017.0,"Module(body=[FunctionDef(name='intersection', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_2', ctx=Store())], value=List(elts=[], ctx=Load())), Assign(targets=[Name(id='x_3', ctx=Store())], value=Constant(value=0)), While(test=Compare(left=Name(id='x_3', ctx=Load()), ops=[Lt()], comparators=[Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])]), body=[If(test=BoolOp(op=And(), values=[Compare(left=Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_3', ctx=Load()), ctx=Load()), ops=[In()], comparators=[Name(id='x_1', ctx=Load())]), Compare(left=Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_3', ctx=Load()), ctx=Load()), ops=[NotIn()], comparators=[Name(id='x_2', ctx=Load())])]), body=[Expr(value=Call(func=Attribute(value=Name(id='x_2', ctx=Load()), attr='append', ctx=Load()), args=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_3', ctx=Load()), ctx=Load())], keywords=[])), Assign(targets=[Name(id='x_3', ctx=Store())], value=BinOp(left=Name(id='x_3', ctx=Load()), op=Add(), right=Constant(value=1)))], orelse=[])], orelse=[]), Return(value=Name(id='x_2', ctx=Load()))], decorator_list=[])], type_ignores=[])","def intersection(a, b):
    d = []
    i = 0
    while i < len(a):
        if a[i] in b and a[i] not in d:
            d.append(a[i])
            i = i + 1
    return d","def intersection(a, b):
    d = []
    i = 0
    while i < len(a):
        if a[i] in b and a[i] not in d:
            d.append(a[i])
        i = i + 1
    return d",373,True
"def swap_unique_keys_values(d):
    A = False
    keyval = []
    new = {}
    done = {}
    for k, v in list(d.items()):
        keyval.append((v, k))
    done[keyval[0][0]] = A
    for each in keyval:
        if each[0] not in done:
            done[each[[0]]] = A
        else:
            done[each[0]] = True
        for each in kv:
            if not done[each[0]]:
                new[each[0]] = each[1]
        return new",swap_unique_keys_values,swap_unique_keys_values,Swap the keys of a dictionary with its unique values.,"assert swap_unique_keys_values({})=={} and swap_unique_keys_values({'1': 'a'})=={'a': '1'} and swap_unique_keys_values({'1': 'a', '2': 'b', '3': 'c', '4': 'd'})=={'a': '1', 'b': '2', 'c': '3', 'd': '4'} and swap_unique_keys_values({'1': 'a', '2': 'b', '3': 'a'})=={'b': '2'}",False,ebcb6801-87f5-4fa5-b252-f89ccb02603a,2017.0,"Module(body=[FunctionDef(name='swap_unique_keys_values', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_1', ctx=Store())], value=Constant(value=False)), Assign(targets=[Name(id='x_2', ctx=Store())], value=List(elts=[], ctx=Load())), Assign(targets=[Name(id='x_3', ctx=Store())], value=Dict(keys=[], values=[])), Assign(targets=[Name(id='x_4', ctx=Store())], value=Dict(keys=[], values=[])), For(target=Tuple(elts=[Name(id='x_5', ctx=Store()), Name(id='x_6', ctx=Store())], ctx=Store()), iter=Call(func=Name(id='list', ctx=Load()), args=[Call(func=Attribute(value=Name(id='x_0', ctx=Load()), attr='items', ctx=Load()), args=[], keywords=[])], keywords=[]), body=[Expr(value=Call(func=Attribute(value=Name(id='x_2', ctx=Load()), attr='append', ctx=Load()), args=[Tuple(elts=[Name(id='x_6', ctx=Load()), Name(id='x_5', ctx=Load())], ctx=Load())], keywords=[]))], orelse=[]), Assign(targets=[Subscript(value=Name(id='x_4', ctx=Load()), slice=Subscript(value=Subscript(value=Name(id='x_2', ctx=Load()), slice=Constant(value=0), ctx=Load()), slice=Constant(value=0), ctx=Load()), ctx=Store())], value=Name(id='x_1', ctx=Load())), For(target=Name(id='x_7', ctx=Store()), iter=Name(id='x_2', ctx=Load()), body=[If(test=Compare(left=Subscript(value=Name(id='x_7', ctx=Load()), slice=Constant(value=0), ctx=Load()), ops=[NotIn()], comparators=[Name(id='x_4', ctx=Load())]), body=[Assign(targets=[Subscript(value=Name(id='x_4', ctx=Load()), slice=Subscript(value=Name(id='x_7', ctx=Load()), slice=List(elts=[Constant(value=0)], ctx=Load()), ctx=Load()), ctx=Store())], value=Name(id='x_1', ctx=Load()))], orelse=[Assign(targets=[Subscript(value=Name(id='x_4', ctx=Load()), slice=Subscript(value=Name(id='x_7', ctx=Load()), slice=Constant(value=0), ctx=Load()), ctx=Store())], value=Constant(value=True))]), For(target=Name(id='x_7', ctx=Store()), iter=Name(id='kv', ctx=Load()), body=[If(test=UnaryOp(op=Not(), operand=Subscript(value=Name(id='x_4', ctx=Load()), slice=Subscript(value=Name(id='x_7', ctx=Load()), slice=Constant(value=0), ctx=Load()), ctx=Load())), body=[Assign(targets=[Subscript(value=Name(id='x_3', ctx=Load()), slice=Subscript(value=Name(id='x_7', ctx=Load()), slice=Constant(value=0), ctx=Load()), ctx=Store())], value=Subscript(value=Name(id='x_7', ctx=Load()), slice=Constant(value=1), ctx=Load()))], orelse=[])], orelse=[]), Return(value=Name(id='x_3', ctx=Load()))], orelse=[])], decorator_list=[])], type_ignores=[])","def swap_unique_keys_values(d):
    A = False
    keyval = []
    new = {}
    done = {}
    for k, v in list(d.items()):
        keyval.append((v, k))
    done[keyval[0][0]] = A
    for each in keyval:
        if each[0] not in done:
            done[each[[0]]] = A
        else:
            done[each[0]] = True
        for each in kv:
            if not done[each[0]]:
                new[each[0]] = each[1]
        return new","def swap_unique_keys_values(a):
    lis = []
    if False:
        0
    for no in list(a.values()):
        print(list(a.values()).count(no))
        if list(a.values()).count(no) > 1:
            lis.append(no)
    dir = {}
    for i in a:
        if a[i] not in lis:
            dir[a[i]] = i
    return dir",374,True
"def index(string, letter):
    if letter not in string:
        print('-1')
    if letter in string:
        a = list(string)
        print(a.index(letter))",index_iter,index,"Iteratively search for the position of letter in str, return -1 if it is not there.","assert index('','0')==-1 and index('0','0')==0 and index('11','1')==0",False,4205f21d-1c6e-499a-a25c-83a2d9d5ad93,2017.0,"Module(body=[FunctionDef(name='index', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[If(test=Compare(left=Name(id='x_1', ctx=Load()), ops=[NotIn()], comparators=[Name(id='x_0', ctx=Load())]), body=[Expr(value=Call(func=Name(id='print', ctx=Load()), args=[Constant(value='-1')], keywords=[]))], orelse=[]), If(test=Compare(left=Name(id='x_1', ctx=Load()), ops=[In()], comparators=[Name(id='x_0', ctx=Load())]), body=[Assign(targets=[Name(id='x_2', ctx=Store())], value=Call(func=Name(id='list', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])), Expr(value=Call(func=Name(id='print', ctx=Load()), args=[Call(func=Attribute(value=Name(id='x_2', ctx=Load()), attr='index', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[])], keywords=[]))], orelse=[])], decorator_list=[])], type_ignores=[])","def index(string, letter):
    if letter not in string:
        print('-1')
    if letter in string:
        a = list(string)
        print(a.index(letter))","def index(s, letter):
    if False:
        0
    if letter in s:
        return s.index(letter)
    return -1",422,True
"def search(string, letter):
    if string[0] == letter:
        return 'True'
    else:
        return search(string[1:], letter)
    print('False')",search_recur,search,Recursively search for a letter in a string,"assert search('','0')==False and search('0','0')==True and search('ERFE0Rfsef','0')==True and search('ERFERfsef0','0')==True and search('','a')==False and search('cbzeycuzbvyzuvb','a')==False and search('cbsducsvdbcyts','c')==True and search('dbzeducvbzy','y')==True and search('xqvsgxcutvy','u')==True",False,2a5e3eed-41c7-46e6-9bee-3acc21c1f81b,2017.0,"Module(body=[FunctionDef(name='search', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[If(test=Compare(left=Subscript(value=Name(id='x_0', ctx=Load()), slice=Constant(value=0), ctx=Load()), ops=[Eq()], comparators=[Name(id='x_1', ctx=Load())]), body=[Return(value=Constant(value='True'))], orelse=[Return(value=Call(func=Name(id='search', ctx=Load()), args=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Slice(lower=Constant(value=1)), ctx=Load()), Name(id='x_1', ctx=Load())], keywords=[]))]), Expr(value=Call(func=Name(id='print', ctx=Load()), args=[Constant(value='False')], keywords=[]))], decorator_list=[])], type_ignores=[])","def search(string, letter):
    if string[0] == letter:
        return 'True'
    else:
        return search(string[1:], letter)
    print('False')","def search(str, letter):
    if letter in str:
        return True
    else:
        return False",437,True
"def count_letters(s):
    total = 0
    for c in s[:-1]:
        total += 1
    return count_letters(s[:-1]) + 1",count_letters,count_letters,Return the number of lettres in a string.,assert count_letters('')==0 and count_letters('0')==1 and count_letters('##')==2 and count_letters('t')==1 and count_letters('fqfseqfseqsse')==13,False,4a1f2726-b713-40f0-b544-9de55d617a12,2017.0,"Module(body=[FunctionDef(name='count_letters', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_1', ctx=Store())], value=Constant(value=0)), For(target=Name(id='x_2', ctx=Store()), iter=Subscript(value=Name(id='x_0', ctx=Load()), slice=Slice(upper=UnaryOp(op=USub(), operand=Constant(value=1))), ctx=Load()), body=[AugAssign(target=Name(id='x_1', ctx=Store()), op=Add(), value=Constant(value=1))], orelse=[]), Return(value=BinOp(left=Call(func=Name(id='count_letters', ctx=Load()), args=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Slice(upper=UnaryOp(op=USub(), operand=Constant(value=1))), ctx=Load())], keywords=[]), op=Add(), right=Constant(value=1)))], decorator_list=[])], type_ignores=[])","def count_letters(s):
    total = 0
    for c in s[:-1]:
        total += 1
    return count_letters(s[:-1]) + 1","def count_letters(s):
    i = 0
    for c in s:
        i += 1
    return i",455,True
"def reverse_list(l):
    if len(l) == 1:
        return l[0]
    return l[-1] + reverse_list(l[:-1])",reverse_recur,reverse_list,Recursively reverse a list of elements.,"assert reverse_list([])==[] and reverse_list([0])==[0] and reverse_list([9650, 12103, -1947378123, -109345868112896702250879906349988323457, 85, -74, -10050, 787, -3])==[-3, 787, -10050, -74, 85, -109345868112896702250879906349988323457, -1947378123, 12103, 9650] and reverse_list([9650, 12103, -1947378123, -109345868112896702250879906349988323457])==[-109345868112896702250879906349988323457, -1947378123, 12103, 9650] and reverse_list([0, 0])==[0, 0] and reverse_list([85, -74, -10050, 787, 9650, 12103, -1947378123, -109345868112896702250879906349988323457, -3])==[-3, -109345868112896702250879906349988323457, -1947378123, 12103, 9650, 787, -10050, -74, 85] and reverse_list([85, -74, -10050, 787, -3, 9650, 12103, -1947378123, -109345868112896702250879906349988323457])==[-109345868112896702250879906349988323457, -1947378123, 12103, 9650, -3, 787, -10050, -74, 85]",False,5aa80855-56ed-43aa-9b33-19faef108ec0,2017.0,"Module(body=[FunctionDef(name='reverse_list', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[If(test=Compare(left=Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[]), ops=[Eq()], comparators=[Constant(value=1)]), body=[Return(value=Subscript(value=Name(id='x_0', ctx=Load()), slice=Constant(value=0), ctx=Load()))], orelse=[]), Return(value=BinOp(left=Subscript(value=Name(id='x_0', ctx=Load()), slice=UnaryOp(op=USub(), operand=Constant(value=1)), ctx=Load()), op=Add(), right=Call(func=Name(id='reverse_list', ctx=Load()), args=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Slice(upper=UnaryOp(op=USub(), operand=Constant(value=1))), ctx=Load())], keywords=[])))], decorator_list=[])], type_ignores=[])","def reverse_list(l):
    if len(l) == 1:
        return l[0]
    return l[-1] + reverse_list(l[:-1])","def reverse_list(l):
    if l == []:
        return l
    return l[-1:] + reverse_list(l[:-1])",463,True
"def index(str, letter, pos):
    if pos == len(str):
        return -1
    elif str[pos] == letter:
        return 0
    else:
        return index(str, letter, pos + 1)",index_recur,index,"Recursively search for the position of letter in str, return -1 if it is not there.","assert index('','0',0)==-1 and index('0','0',0)==0 and index('a','8',0)==-1 and index('tV2','2',0)==2",False,b588e248-0a0b-40c1-ad90-f9fc1d050dd0,2017.0,"Module(body=[FunctionDef(name='index', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1'), arg(arg='x_2')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[If(test=Compare(left=Name(id='x_2', ctx=Load()), ops=[Eq()], comparators=[Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])]), body=[Return(value=UnaryOp(op=USub(), operand=Constant(value=1)))], orelse=[If(test=Compare(left=Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_2', ctx=Load()), ctx=Load()), ops=[Eq()], comparators=[Name(id='x_1', ctx=Load())]), body=[Return(value=Constant(value=0))], orelse=[Return(value=Call(func=Name(id='index', ctx=Load()), args=[Name(id='x_0', ctx=Load()), Name(id='x_1', ctx=Load()), BinOp(left=Name(id='x_2', ctx=Load()), op=Add(), right=Constant(value=1))], keywords=[]))])])], decorator_list=[])], type_ignores=[])","def index(str, letter, pos):
    if pos == len(str):
        return -1
    elif str[pos] == letter:
        return 0
    else:
        return index(str, letter, pos + 1)","def index(str, letter, pos):
    if pos == len(str):
        return -1
    elif str[pos] == letter:
        return pos
    else:
        return index(str, letter, pos + 1)",506,True
"def sumup(n):
    if n == 0:
        return 0
    return n + sum_up_to(n - 1)",sumup,sumup,Return the sum of all integers up to n.,assert sumup(0)==0 and sumup(1)==1 and sumup(2)==3 and sumup(10)==55 and sumup(27)==378,False,7eb02a08-e561-4e33-a415-6df6cc4ff4a9,2017.0,"Module(body=[FunctionDef(name='sumup', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[If(test=Compare(left=Name(id='x_0', ctx=Load()), ops=[Eq()], comparators=[Constant(value=0)]), body=[Return(value=Constant(value=0))], orelse=[]), Return(value=BinOp(left=Name(id='x_0', ctx=Load()), op=Add(), right=Call(func=Name(id='sum_up_to', ctx=Load()), args=[BinOp(left=Name(id='x_0', ctx=Load()), op=Sub(), right=Constant(value=1))], keywords=[])))], decorator_list=[])], type_ignores=[])","def sumup(n):
    if n == 0:
        return 0
    return n + sum_up_to(n - 1)","def sumup(n):
    if n < 2:
        return n
    sum_to_n = sumup(n - 1)
    return n + sum_to_n",557,True
"def minimum(l, n=0):
    if n == 0:
        return l[0]
    min = minimum(l[1:], n - 1)
    if l[0] < min:
        return l[0]
    else:
        return min",minimum,minimum,Return the minimum element in a list of numbers.,"assert minimum([0])==0 and minimum([2, 10, 23, 9, 187])==2 and minimum([-2, -26, 7, -123, -1236521])==-1236521 and minimum([3896, 3673, 45, 16715, 23673])==45",False,5aa80855-56ed-43aa-9b33-19faef108ec0,2017.0,"Module(body=[FunctionDef(name='minimum', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1')], kwonlyargs=[], kw_defaults=[], defaults=[Constant(value=0)]), body=[If(test=Compare(left=Name(id='x_1', ctx=Load()), ops=[Eq()], comparators=[Constant(value=0)]), body=[Return(value=Subscript(value=Name(id='x_0', ctx=Load()), slice=Constant(value=0), ctx=Load()))], orelse=[]), Assign(targets=[Name(id='x_2', ctx=Store())], value=Call(func=Name(id='minimum', ctx=Load()), args=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Slice(lower=Constant(value=1)), ctx=Load()), BinOp(left=Name(id='x_1', ctx=Load()), op=Sub(), right=Constant(value=1))], keywords=[])), If(test=Compare(left=Subscript(value=Name(id='x_0', ctx=Load()), slice=Constant(value=0), ctx=Load()), ops=[Lt()], comparators=[Name(id='x_2', ctx=Load())]), body=[Return(value=Subscript(value=Name(id='x_0', ctx=Load()), slice=Constant(value=0), ctx=Load()))], orelse=[Return(value=Name(id='x_2', ctx=Load()))])], decorator_list=[])], type_ignores=[])","def minimum(l, n=0):
    if n == 0:
        return l[0]
    min = minimum(l[1:], n - 1)
    if l[0] < min:
        return l[0]
    else:
        return min","def minimum(l):
    if len(l) == 1:
        return l[0]
    mini = minimum(l[1:])
    if l[0] < mini:
        return l[0]
    else:
        return mini",575,True
"def index(str, letter1, letter2):
    i = 0
    while i < len(str):
        if str[i] == letter:
            return i
        i += 1
    return '-1'",index_recur,index,"Recursively search for the position of letter in str, return -1 if it is not there.","assert index('','0',0)==-1 and index('0','0',0)==0 and index('a','8',0)==-1 and index('tV2','2',0)==2",False,5ba5010e-c0ac-4560-9fa6-aadbc278c3f8,2017.0,"Module(body=[FunctionDef(name='index', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1'), arg(arg='x_2')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_3', ctx=Store())], value=Constant(value=0)), While(test=Compare(left=Name(id='x_3', ctx=Load()), ops=[Lt()], comparators=[Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])]), body=[If(test=Compare(left=Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_3', ctx=Load()), ctx=Load()), ops=[Eq()], comparators=[Name(id='letter', ctx=Load())]), body=[Return(value=Name(id='x_3', ctx=Load()))], orelse=[]), AugAssign(target=Name(id='x_3', ctx=Store()), op=Add(), value=Constant(value=1))], orelse=[]), Return(value=Constant(value='-1'))], decorator_list=[])], type_ignores=[])","def index(str, letter1, letter2):
    i = 0
    while i < len(str):
        if str[i] == letter:
            return i
        i += 1
    return '-1'","def index(str, letter, num):
    i = 0
    while i < len(str):
        if str[i] == letter:
            return i
        i += 1
    return -1",588,True
"def swap_keys_values(d):
    dict_ = sys.argv[1]
    new_dict = {}
    for k, v in list(dict_.items()):
        new_dict[v] = k",swap_keys_values,swap_keys_values,Swap the keys of a dictionary with its values.,"assert swap_keys_values({})=={} and swap_keys_values({'1': 'a'})=={'a': '1'} and swap_keys_values({'1': 'a', '2': 'b', '3': 'c', '4': 'd'})=={'a': '1', 'b': '2', 'c': '3', 'd': '4'} and swap_keys_values({'1': 'a', '2': 'b', '3': 'a'})=={'a': '3', 'b': '2'}",False,156114dd-8a1c-4e95-a7b3-fb54488e2dcf,2017.0,"Module(body=[FunctionDef(name='swap_keys_values', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_1', ctx=Store())], value=Subscript(value=Attribute(value=Name(id='sys', ctx=Load()), attr='argv', ctx=Load()), slice=Constant(value=1), ctx=Load())), Assign(targets=[Name(id='x_2', ctx=Store())], value=Dict(keys=[], values=[])), For(target=Tuple(elts=[Name(id='x_3', ctx=Store()), Name(id='x_4', ctx=Store())], ctx=Store()), iter=Call(func=Name(id='list', ctx=Load()), args=[Call(func=Attribute(value=Name(id='x_1', ctx=Load()), attr='items', ctx=Load()), args=[], keywords=[])], keywords=[]), body=[Assign(targets=[Subscript(value=Name(id='x_2', ctx=Load()), slice=Name(id='x_4', ctx=Load()), ctx=Store())], value=Name(id='x_3', ctx=Load()))], orelse=[])], decorator_list=[])], type_ignores=[])","def swap_keys_values(d):
    dict_ = sys.argv[1]
    new_dict = {}
    for k, v in list(dict_.items()):
        new_dict[v] = k","def swap_keys_values(in_dict):
    out_dict = {}
    for k, v in list(in_dict.items()):
        out_dict[v] = k
    return out_dict",603,True
"def reverse_list(l=[]):
    if len(l) == 0:
        return l
    for i in reversed(l):
        return list(i)",reverse_recur,reverse_list,Recursively reverse a list of elements.,"assert reverse_list([])==[] and reverse_list([0])==[0] and reverse_list([9650, 12103, -1947378123, -109345868112896702250879906349988323457, 85, -74, -10050, 787, -3])==[-3, 787, -10050, -74, 85, -109345868112896702250879906349988323457, -1947378123, 12103, 9650] and reverse_list([9650, 12103, -1947378123, -109345868112896702250879906349988323457])==[-109345868112896702250879906349988323457, -1947378123, 12103, 9650] and reverse_list([0, 0])==[0, 0] and reverse_list([85, -74, -10050, 787, 9650, 12103, -1947378123, -109345868112896702250879906349988323457, -3])==[-3, -109345868112896702250879906349988323457, -1947378123, 12103, 9650, 787, -10050, -74, 85] and reverse_list([85, -74, -10050, 787, -3, 9650, 12103, -1947378123, -109345868112896702250879906349988323457])==[-109345868112896702250879906349988323457, -1947378123, 12103, 9650, -3, 787, -10050, -74, 85]",False,d86203fa-9e1b-4fc0-a3a6-b40a78065d80,2017.0,"Module(body=[FunctionDef(name='reverse_list', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[List(elts=[], ctx=Load())]), body=[If(test=Compare(left=Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[]), ops=[Eq()], comparators=[Constant(value=0)]), body=[Return(value=Name(id='x_0', ctx=Load()))], orelse=[]), For(target=Name(id='x_1', ctx=Store()), iter=Call(func=Name(id='reversed', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[]), body=[Return(value=Call(func=Name(id='list', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[]))], orelse=[])], decorator_list=[])], type_ignores=[])","def reverse_list(l=[]):
    if len(l) == 0:
        return l
    for i in reversed(l):
        return list(i)","def reverse_list(l):
    if l == []:
        return []
    if False:
        0
    temp = reverse_list(l[1:])
    temp.append(l[0])
    return temp",642,True
