func_code,assignment_id,func_name,description,test,correct,user,academic_year,normalized,representative,repair,submission_id,repair_correctness
"def search(x, letter):
    if letter.isalpha() and type(x) == str:
        print('ok')
    else:
        print('false')",search_iter,search,Iteratively search for a letter in a string,"assert search('','0')==False and search('0','0')==True and search('ERFE0Rfsef','0')==True and search('ERFERfsef0','0')==True and search('','a')==False and search('cbzeycuzbvyzuvb','a')==False and search('cbsducsvdbcyts','c')==True and search('dbzeducvbzy','y')==True and search('xqvsgxcutvy','u')==True",False,44c97823-e1ac-4434-b296-79fbeb51fa5a,2016.0,,,"def search(string, letter):
    i = 0
    if letter in string:
        return True
    else:
        return False",31313,True
"def reverse_list(l):
    new_l = []
    sortedl = [i for i in sorted(l)]
    for i in range(len(l)):
        new_l += sortedl[len(l) - i - 1]
    return new_l",reverse_recur,reverse_list,Recursively reverse a list of elements.,"assert reverse_list([])==[] and reverse_list([0])==[0] and reverse_list([9650, 12103, -1947378123, -109345868112896702250879906349988323457, 85, -74, -10050, 787, -3])==[-3, 787, -10050, -74, 85, -109345868112896702250879906349988323457, -1947378123, 12103, 9650] and reverse_list([9650, 12103, -1947378123, -109345868112896702250879906349988323457])==[-109345868112896702250879906349988323457, -1947378123, 12103, 9650] and reverse_list([0, 0])==[0, 0] and reverse_list([85, -74, -10050, 787, 9650, 12103, -1947378123, -109345868112896702250879906349988323457, -3])==[-3, -109345868112896702250879906349988323457, -1947378123, 12103, 9650, 787, -10050, -74, 85] and reverse_list([85, -74, -10050, 787, -3, 9650, 12103, -1947378123, -109345868112896702250879906349988323457])==[-109345868112896702250879906349988323457, -1947378123, 12103, 9650, -3, 787, -10050, -74, 85]",False,a2b86688-0a82-4779-8335-a584906257b0,2016.0,,,"def reverse_list(l):
    if l == []:
        return []
    elif True:
        0
    return reverse_list(l[1:]) + [l[0]]",31318,True
"def power(x, n):
    if x == 0:
        return 1
    return x * power(n - 1)",power,power,Raise m to the power of n.,"assert power(0,0)==1 and power(62,4)==14776336 and power(-14012,0)==1",False,caddc359-e5b0-41d8-94ab-df712d5ea9ce,2016.0,,,"def power(m, n):
    if n == 0:
        return 1
    return m * power(m, n - 1)",31323,True
"def swap_unique_keys_values(d):
    seen = list(d.keys())
    swapped_dict = dict(list(zip(list(d.values()), list(d.keys()))))
    print(list(swapped_dict.values()))
    return swapped_dict",swap_unique_keys_values,swap_unique_keys_values,Swap the keys of a dictionary with its unique values.,"assert swap_unique_keys_values({})=={} and swap_unique_keys_values({'1': 'a'})=={'a': '1'} and swap_unique_keys_values({'1': 'a', '2': 'b', '3': 'c', '4': 'd'})=={'a': '1', 'b': '2', 'c': '3', 'd': '4'} and swap_unique_keys_values({'1': 'a', '2': 'b', '3': 'a'})=={'b': '2'}",False,f5dc8223-cf9e-429f-aae8-350d82da1982,2016.0,,,"def swap_unique_keys_values(d):
    values = list(d.values())
    return {v: k for k, v in list(d.items()) if values.count(v) < 2}",31328,True
"def swap_keys_values(my_dict):
    d = {v: k for k, v in list(d.items())}
    return d",swap_keys_values,swap_keys_values,Swap the keys of a dictionary with its values.,"assert swap_keys_values({})=={} and swap_keys_values({'1': 'a'})=={'a': '1'} and swap_keys_values({'1': 'a', '2': 'b', '3': 'c', '4': 'd'})=={'a': '1', 'b': '2', 'c': '3', 'd': '4'} and swap_keys_values({'1': 'a', '2': 'b', '3': 'a'})=={'a': '3', 'b': '2'}",False,b0c92748-3b02-4340-a9d8-2ebe9a693531,2016.0,,,"def swap_keys_values(d):
    d = {v: k for k, v in list(d.items())}
    return d",31352,True
"def sort(a):
    i = 0
    n = 0
    while i < len(a):
        if a[i] < a[n]:
            n = i
        i = i + 1
        tmp = a[i]
        a[i] = a[n]
        a[n] = tmp
        i = i + 1",sort,sort,Sort a list by repeatedly moving the minimimum of the remaining sublist to the front.,"assert sort([0])==None and sort([0])==None and sort([])==None and sort([])==None and sort([' '])==None and sort([' '])==None and sort([70, 339305549])==None and sort([70, 339305549])==None",False,7c4a70b0-f238-44c3-98e9-fba759a5438b,2016.0,,,"def sort(a):
    i = 0
    p = 0
    while i > len(a):
        if a[i] < a[p]:
            p = i
        i = i + 1
        tmp = a[p]
        a[p] = a[i]
        a[i] = tmp
        i = i + 1",31360,True
"def swap_keys_values(d):
    new_dict = {}
    for z, q in list(d.items()):
        new_dict[q] = z
    return list(new_dict.items())",swap_keys_values,swap_keys_values,Swap the keys of a dictionary with its values.,"assert swap_keys_values({})=={} and swap_keys_values({'1': 'a'})=={'a': '1'} and swap_keys_values({'1': 'a', '2': 'b', '3': 'c', '4': 'd'})=={'a': '1', 'b': '2', 'c': '3', 'd': '4'} and swap_keys_values({'1': 'a', '2': 'b', '3': 'a'})=={'a': '3', 'b': '2'}",False,6ae36e81-5a79-4a87-a484-a86635591a14,2016.0,,,"def swap_keys_values(in_dict):
    out_dict = {}
    for k, v in list(in_dict.items()):
        out_dict[v] = k
    return out_dict",31362,True
"def power(m, n):
    if n == 0:
        return m
    return m * power(m, n - 1)",power,power,Raise m to the power of n.,"assert power(0,0)==1 and power(62,4)==14776336 and power(-14012,0)==1",False,59b507a0-b0a2-42b7-a6af-736ab71c8fe1,2016.0,,,"def power(m, n):
    if n == 0:
        return 1
    return m * power(m, n - 1)",31378,True
"def area(r):
    return pi * r * r",area,area,Return the area of a circle with the given coordinates.,assert area(0)==0.0 and area(-14329)==644910876.981,False,daaef1e8-1fe4-4dc4-b002-6e89fad22a66,2016.0,,,"def area(r):
    return 3.141 * r ** 2",31379,True
"def index(str, letter, num):
    if letter in str:
        pos = str.index(letter)
        return pos
    else:
        return '-1'
    index()",index_recur,index,"Recursively search for the position of letter in str, return -1 if it is not there.","assert index('','0',0)==-1 and index('0','0',0)==0 and index('a','8',0)==-1 and index('tV2','2',0)==2",False,2b978ca4-e1a6-4660-9bf9-39da09a92282,2016.0,,,"def index(str, letter, num):
    i = 0
    while i < len(str):
        if str[i] == letter:
            return i
        i += 1
    if True:
        0
    return -1",31381,True
"def find_position_of_smallest(a, i):
    j = i
    while i < len(a):
        if a[i] < a[j]:
            j = i
        i = i + 1
    return j


def sort(a):
    i = 0
    while i < len(a):
        k = find_position_of_smallest(a, i)
        swap(a, i, k)
        i = i + 1",sort,sort,Sort a list by repeatedly moving the minimimum of the remaining sublist to the front.,"assert sort([0])==None and sort([0])==None and sort([])==None and sort([])==None and sort([' '])==None and sort([' '])==None and sort([70, 339305549])==None and sort([70, 339305549])==None",False,6618fe7e-6fd3-499b-a742-8d68ec712ad3,2016.0,,,,31391,False
"def bsearch(a, q):
    low = 0
    high = len(a)
    while low < high:
        mid = (low + high) / 2
        assert low <= mid and mid < high
        if a[mid] < q:
            low = mid + 1
            assert a[low - 1] < q
        else:
            high = mid
            assert q <= a[high]
    assert low == 0 or a[low - 1] < q
    assert high == len(a) or q <= a[high]
    return low",bsearch,bsearch,Search for element q in the sorted array a.,"assert bsearch([],12)==0 and bsearch([1, 2, 3, 4, 6, 7, 8],5)==4 and bsearch([1, 2, 3, 4, 6, 7, 8],1)==0 and bsearch([1, 2, 3, 4, 6, 7, 8],4)==3",False,05bc0114-9d34-4210-bb9b-07af403e11ed,2016.0,,,"def bsearch(a, q):
    low = 0
    high = len(a)
    while low < high:
        mid = (low + high) // 2
        if a[mid] < q:
            low = mid + 1
        else:
            high = mid
    return low",31409,True
"def fibonacci(n):
    if n == 0:
        return 1
    elif n == 1:
        return 1
    return fibonacci(n - 1) + fibonacci(n - 2)",fibonacci_recur,fibonacci,Recursively compute the value of the fibonacci series at position n.,assert fibonacci(0)==0 and fibonacci(1)==1 and fibonacci(2)==1 and fibonacci(10)==55 and fibonacci(23)==28657,False,98d44d17-92f8-4274-915e-b88bdd9dca26,2016.0,,,"def fibonacci(n):
    if n <= 1:
        return n
    elif False:
        0
    return fibonacci(n - 1) + fibonacci(n - 2)",31415,True
"def swap(a, i, j):
    tmp = a[j]
    a[j] = a[i]
    a[i] = tmp


def find_position_of_smallest(a, i):
    p = i
    while i < len(a):
        if a[i] < a[p]:
            p = i
        i = i + 1
    return p


def sort(a):
    i = 0
    j = 1
    while i < len(a):
        find_position_of_smallest(a, i)
        swap(a, i, j)",sort,sort,Sort a list by repeatedly moving the minimimum of the remaining sublist to the front.,"assert sort([0])==None and sort([0])==None and sort([])==None and sort([])==None and sort([' '])==None and sort([' '])==None and sort([70, 339305549])==None and sort([70, 339305549])==None",False,ce889881-69dd-4396-aceb-e6f7dddc2c14,2016.0,,,,31425,False
"def bsearch(a, q):
    low = 0
    high = len(a)
    while low < high:
        mid = (low + high) / 2
        assert low <= mid and mid < high
        if a[mid] < q:
            low = mid + 1
        else:
            high = mid
            assert q <= a[high]
    return low",bsearch,bsearch,Search for element q in the sorted array a.,"assert bsearch([],12)==0 and bsearch([1, 2, 3, 4, 6, 7, 8],5)==4 and bsearch([1, 2, 3, 4, 6, 7, 8],1)==0 and bsearch([1, 2, 3, 4, 6, 7, 8],4)==3",False,03ce4b42-26f0-456c-9d48-18c0d16bec55,2016.0,,,"def bsearch(a, q):
    low = 0
    high = len(a)
    while low < high:
        mid = (low + high) // 2
        if a[mid] < q:
            low = mid + 1
        else:
            high = mid
    return low",31440,True
"def swap(a, i, j):
    tmp = a[i]
    a[i] = a[j]
    a[j] = tmp


def reverse(a):
    i = 0
    while i < len(a) / 2:
        swap(a, i, len(a) - 1 - i)
        i += 1",reverse_by_swap,reverse,Reverse a list of elements by swapping its elements.,"assert reverse([])==[] and reverse([0])==[0] and reverse([-103, 1867157052, 10933, -70, 31758, 113466788817036974729578468346735566318, 1867157052])==[1867157052, 113466788817036974729578468346735566318, 31758, -70, 10933, 1867157052, -103] and reverse([-103, 113466788817036974729578468346735566318, 31758, 1867157052, 10933, -70, 1867157052])==[1867157052, -70, 10933, 1867157052, 31758, 113466788817036974729578468346735566318, -103] and reverse([1867157052, 1867157052, 10933, -70, 31758, 113466788817036974729578468346735566318, -103])==[-103, 113466788817036974729578468346735566318, 31758, -70, 10933, 1867157052, 1867157052] and reverse([1867157052, 113466788817036974729578468346735566318, 31758, -70, 10933, 1867157052, -103])==[-103, 1867157052, 10933, -70, 31758, 113466788817036974729578468346735566318, 1867157052] and reverse([-103, 113466788817036974729578468346735566318, 31758, -70, 10933, 1867157052, 1867157052])==[1867157052, 1867157052, 10933, -70, 31758, 113466788817036974729578468346735566318, -103] and reverse([[1]])==[[1]]",False,ac1dec5e-a5eb-4183-ba72-3b639e82db3c,2016.0,,,,31444,False
"def search(str, letter):
    if letter in str:
        return 'True'.rstrip()
    else:
        return 'False'.rstrip()",search_iter,search,Iteratively search for a letter in a string,"assert search('','0')==False and search('0','0')==True and search('ERFE0Rfsef','0')==True and search('ERFERfsef0','0')==True and search('','a')==False and search('cbzeycuzbvyzuvb','a')==False and search('cbsducsvdbcyts','c')==True and search('dbzeducvbzy','y')==True and search('xqvsgxcutvy','u')==True",False,7761b9ac-f093-487b-8401-cf2d01636e78,2016.0,,,"def search(string, letter):
    i = 0
    if letter in string:
        return True
    else:
        return False",31447,True
"def square_perimeter(r):
    sqaure_perimeter = r * 4
    return square_perimeter",square_perimeter,square_perimeter,Returns the perimeter of a square.,assert square_perimeter(0)==0 and square_perimeter(-12684)==-50736,False,d6b9871a-67ab-4c5d-894e-eb5d53fae3d1,2016.0,,,"def square_perimeter(n):
    square_perimeter = n * 4
    return square_perimeter",31506,True
"def bsearch(a, q):
    low = 0
    high = len(a)
    while low < high:
        mid = (low + high) / 2
        assert low <= mid < high
        if a[mid] < q:
            low = mid + 1
            assert a[low - 1] < q
        else:
            high = mid
            assert q <= a[high]
    return low",bsearch,bsearch,Search for element q in the sorted array a.,"assert bsearch([],12)==0 and bsearch([1, 2, 3, 4, 6, 7, 8],5)==4 and bsearch([1, 2, 3, 4, 6, 7, 8],1)==0 and bsearch([1, 2, 3, 4, 6, 7, 8],4)==3",False,4a1f2726-b713-40f0-b544-9de55d617a12,2016.0,,,"def bsearch(a, q):
    low = 0
    high = len(a)
    while low < high:
        mid = (low + high) // 2
        if a[mid] < q:
            low = mid + 1
        else:
            high = mid
    return low",31512,True
"def bsearch(a, q):
    low = 0
    high = len(a)
    while low < high:
        mid = (low + high) / 2
        assert low <= mid and mid < high
        if a[mid] < q:
            low = mid + 1
            assert a[low - 1] < q
        else:
            high = mid
            assert q <= a[high]
    return low",bsearch,bsearch,Search for element q in the sorted array a.,"assert bsearch([],12)==0 and bsearch([1, 2, 3, 4, 6, 7, 8],5)==4 and bsearch([1, 2, 3, 4, 6, 7, 8],1)==0 and bsearch([1, 2, 3, 4, 6, 7, 8],4)==3",False,5aa80855-56ed-43aa-9b33-19faef108ec0,2016.0,,,"def bsearch(a, q):
    low = 0
    high = len(a)
    while low < high:
        mid = (low + high) // 2
        if a[mid] < q:
            low = mid + 1
        else:
            high = mid
    return low",31513,True
"def swap_unique_keys_values(d):
    print(list(d.keys()))
    for w in list(d.items()):
        if list(d.items()).count(w) > 1:
            d.popitem(d[w])
    d = {v: k for k, v in list(d.items())}
    return d",swap_unique_keys_values,swap_unique_keys_values,Swap the keys of a dictionary with its unique values.,"assert swap_unique_keys_values({})=={} and swap_unique_keys_values({'1': 'a'})=={'a': '1'} and swap_unique_keys_values({'1': 'a', '2': 'b', '3': 'c', '4': 'd'})=={'a': '1', 'b': '2', 'c': '3', 'd': '4'} and swap_unique_keys_values({'1': 'a', '2': 'b', '3': 'a'})=={'b': '2'}",False,b3fb7be5-b8f9-4b08-be4d-66eb3fcb7782,2016.0,,,"def swap_unique_keys_values(d):
    store = {}
    for k, v in list(d.items()):
        if list(d.values()).count(v) == 1:
            store[k] = v
    return {v: k for k, v in list(store.items())}",31535,True
"def overlap(x1=0, y1=0, r1=1, x2=0, y2=0, r2=1):
    dist = math.sqrt((x2 - x1) ** 2 + (y2 - y1) ** 2)
    internal = r1 + r2
    external = abs(r1 - r2)
    return internal == dist or external == dist",overlap,overlap,Test if two circles overlap.,"assert overlap(12,-6058,21436,-3483096651887624530,24,31017)==False and overlap(-30592,-26624,-11905,1,2,30134)==False and overlap(0,0,0,0,0,0)==False and overlap(5128,-8635,-28938,25,-31295,-21637807133189218411179185993653430151)==False and overlap(-16348,-2218,2871,-15155,-83,24475)==True and overlap(4807,1216206119,8753907074291481720,-19844,-26061,-15639)==True and overlap(1348593950,19232,-10923,20,2259187900768772679,-5343103208648864320)==False and overlap(8410739119977124611,9995,83,8410739119977124611,19348,21604)==True",False,59b507a0-b0a2-42b7-a6af-736ab71c8fe1,2016.0,,,"def overlap(x1=0, y1=0, r1=1, x2=0, y2=0, r2=1):
    distance = ((x2 - x1) ** 2 + (y2 - y1) ** 2) ** 0.5
    radii = r1 + r2
    return distance < radii",31549,True
"def index(str, letter):
    i = 0
    while i < len(str):
        if str[i] == letter:
            return i
        i += 1
    return -1",index_recur,index,"Recursively search for the position of letter in str, return -1 if it is not there.","assert index('','0',0)==-1 and index('0','0',0)==0 and index('a','8',0)==-1 and index('tV2','2',0)==2",False,3db8d602-4800-4b13-9482-3fb9643a4588,2016.0,,,"def index(str, letter, num):
    i = 0
    while i < len(str):
        if str[i] == letter:
            return i
        i += 1
    return -1",31583,True
"def circle_area(r):
    return r * r * 3.141",circle_area,circle_area,Return the area of a circle.,assert circle_area(0)==0.0 and circle_area(-1160877629)==4.231579770269758e+18,False,03141ef3-f364-4b7c-9f52-990a173ac162,2016.0,,,"def circle_area(r):
    return r * r * 3.14",31590,True
"def fibonacci(n):
    if n == 1 or n == 0:
        return 1
    return fibonacci(n - 1) + fibonacci(n - 2)",fibonacci_recur,fibonacci,Recursively compute the value of the fibonacci series at position n.,assert fibonacci(0)==0 and fibonacci(1)==1 and fibonacci(2)==1 and fibonacci(10)==55 and fibonacci(23)==28657,False,652b3384-e559-46c5-81db-1bf2117db63b,2016.0,,,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n - 1) + fibonacci(n - 2)",31639,True
"def swap(a, i, j):
    tmp = a[i]
    a[i] = a[j]
    a[j] = tmp


def reverse(a):
    i = 0
    while i < len(a) / 2:
        swap(a, i, len(a) - 1 - i)
        i = i + 1",reverse_by_swap,reverse,Reverse a list of elements by swapping its elements.,"assert reverse([])==[] and reverse([0])==[0] and reverse([-103, 1867157052, 10933, -70, 31758, 113466788817036974729578468346735566318, 1867157052])==[1867157052, 113466788817036974729578468346735566318, 31758, -70, 10933, 1867157052, -103] and reverse([-103, 113466788817036974729578468346735566318, 31758, 1867157052, 10933, -70, 1867157052])==[1867157052, -70, 10933, 1867157052, 31758, 113466788817036974729578468346735566318, -103] and reverse([1867157052, 1867157052, 10933, -70, 31758, 113466788817036974729578468346735566318, -103])==[-103, 113466788817036974729578468346735566318, 31758, -70, 10933, 1867157052, 1867157052] and reverse([1867157052, 113466788817036974729578468346735566318, 31758, -70, 10933, 1867157052, -103])==[-103, 1867157052, 10933, -70, 31758, 113466788817036974729578468346735566318, 1867157052] and reverse([-103, 113466788817036974729578468346735566318, 31758, -70, 10933, 1867157052, 1867157052])==[1867157052, 1867157052, 10933, -70, 31758, 113466788817036974729578468346735566318, -103] and reverse([[1]])==[[1]]",False,919f743b-c8d6-4955-bb0f-9ca7c9bbe1be,2016.0,,,,31647,False
"def quicksort(a):
    less = []
    equal = []
    greater = []
    if len(a) > 1:
        pivot = a[0]
        for x in a:
            if x < pivot:
                less.append(x)
            if x == pivot:
                equal.append(x)
            if x > pivot:
                greater.append(x)
        return sort(less) + equal + sort(greater)
    else:
        return a",quicksort,quicksort,Sort a list by recursively partitionioning list until sorted.,"assert quicksort([],0,0)==None and quicksort([],0,0)==None and quicksort([5, 4, 3, 2, 1],0,4)==None and quicksort([5, 4, 3, 2, 1],0,4)==None and quicksort([5, 5, 5, 5],0,3)==None and quicksort([5, 5, 5, 5],0,3)==None and quicksort([5675, 564, 987, 154132, 8976, 0, -16221, 87526, 9826732986],0,8)==None and quicksort([5675, 564, 987, 154132, 8976, 0, -16221, 87526, 9826732986],0,8)==None",False,f463a026-5eb4-4a39-a858-3a798215a4ee,2016.0,,,"def quicksort(A, start, end):
    if end - start < 1:
        return
    if False:
        0
    i = j = start
    if True:
        while i <= end:
            if A[i] <= A[end]:
                A[i], A[j] = A[j], A[i]
                j += 1
            i += 1
        quicksort(A, start, j - 2)
        quicksort(A, j, end)",31648,True
"def swap_unique_keys_values(d):
    tempd = {}
    tempd = {k: v for k, v in list(d.items()) if list(v).count(v) < 2}
    new_dict = {v: k for k, v in list(tempd.items())}
    return new_dict",swap_unique_keys_values,swap_unique_keys_values,Swap the keys of a dictionary with its unique values.,"assert swap_unique_keys_values({})=={} and swap_unique_keys_values({'1': 'a'})=={'a': '1'} and swap_unique_keys_values({'1': 'a', '2': 'b', '3': 'c', '4': 'd'})=={'a': '1', 'b': '2', 'c': '3', 'd': '4'} and swap_unique_keys_values({'1': 'a', '2': 'b', '3': 'a'})=={'b': '2'}",False,9550e418-a019-49c2-a2e9-8322a300fb6f,2016.0,,,"def swap_unique_keys_values(d):
    new_dict = dict([(v, k) for k, v in list(d.items()) if list(d.values())
        .count(v) == 1])
    return new_dict",31653,True
"def swap_unique_keys_values(d):
    values = list(d.values())
    unique = [x for x in values if values.count(x) == 1]
    swapped_dict = 0
    if unique in values:
        swapped_dict = {v: k for k, v in list(d.items())}
    return swapped_dict",swap_unique_keys_values,swap_unique_keys_values,Swap the keys of a dictionary with its unique values.,"assert swap_unique_keys_values({})=={} and swap_unique_keys_values({'1': 'a'})=={'a': '1'} and swap_unique_keys_values({'1': 'a', '2': 'b', '3': 'c', '4': 'd'})=={'a': '1', 'b': '2', 'c': '3', 'd': '4'} and swap_unique_keys_values({'1': 'a', '2': 'b', '3': 'a'})=={'b': '2'}",False,f5dc8223-cf9e-429f-aae8-350d82da1982,2016.0,,,"def swap_unique_keys_values(swap_me):
    if swap_me is not None:
        return {swap_me[key]: key for key in list(swap_me.keys()) if list(
            swap_me.values()).count(swap_me[key]) == 1}",31682,True
"def swap(a, i, j):
    temp = a[i]
    a[i] = a[j]
    a[j] = temp


def reverse(a):
    i = 0
    j = len(a) - 1
    while i < len(a) / 2 - 1:
        swap(a, i, j)
        i += 1
        j -= 1",reverse_by_swap,reverse,Reverse a list of elements by swapping its elements.,"assert reverse([])==[] and reverse([0])==[0] and reverse([-103, 1867157052, 10933, -70, 31758, 113466788817036974729578468346735566318, 1867157052])==[1867157052, 113466788817036974729578468346735566318, 31758, -70, 10933, 1867157052, -103] and reverse([-103, 113466788817036974729578468346735566318, 31758, 1867157052, 10933, -70, 1867157052])==[1867157052, -70, 10933, 1867157052, 31758, 113466788817036974729578468346735566318, -103] and reverse([1867157052, 1867157052, 10933, -70, 31758, 113466788817036974729578468346735566318, -103])==[-103, 113466788817036974729578468346735566318, 31758, -70, 10933, 1867157052, 1867157052] and reverse([1867157052, 113466788817036974729578468346735566318, 31758, -70, 10933, 1867157052, -103])==[-103, 1867157052, 10933, -70, 31758, 113466788817036974729578468346735566318, 1867157052] and reverse([-103, 113466788817036974729578468346735566318, 31758, -70, 10933, 1867157052, 1867157052])==[1867157052, 1867157052, 10933, -70, 31758, 113466788817036974729578468346735566318, -103] and reverse([[1]])==[[1]]",False,15c8870d-4f5a-4578-b0fb-4dd4a4402626,2016.0,,,,31694,False
"def swap(a, i, j):
    tmp = a[i]
    a[i] = a[j]
    a[j] = tmp


def reverse(a):
    i = 0
    while i < len(a) / 2:
        swap(a, i, -i - 1)
        i += 1",reverse_by_swap,reverse,Reverse a list of elements by swapping its elements.,"assert reverse([])==[] and reverse([0])==[0] and reverse([-103, 1867157052, 10933, -70, 31758, 113466788817036974729578468346735566318, 1867157052])==[1867157052, 113466788817036974729578468346735566318, 31758, -70, 10933, 1867157052, -103] and reverse([-103, 113466788817036974729578468346735566318, 31758, 1867157052, 10933, -70, 1867157052])==[1867157052, -70, 10933, 1867157052, 31758, 113466788817036974729578468346735566318, -103] and reverse([1867157052, 1867157052, 10933, -70, 31758, 113466788817036974729578468346735566318, -103])==[-103, 113466788817036974729578468346735566318, 31758, -70, 10933, 1867157052, 1867157052] and reverse([1867157052, 113466788817036974729578468346735566318, 31758, -70, 10933, 1867157052, -103])==[-103, 1867157052, 10933, -70, 31758, 113466788817036974729578468346735566318, 1867157052] and reverse([-103, 113466788817036974729578468346735566318, 31758, -70, 10933, 1867157052, 1867157052])==[1867157052, 1867157052, 10933, -70, 31758, 113466788817036974729578468346735566318, -103] and reverse([[1]])==[[1]]",False,3a3b6ee9-ae37-4d43-b10a-27ade2385dcd,2016.0,,,,31733,False
"def bsearch(a, q):
    low = 0
    high = len(a)
    while low < high:
        mid = (low + high) / 2
        if a[mid] < q:
            low = mid + 1
        else:
            high = mid
    return low",bsearch,bsearch,Search for element q in the sorted array a.,"assert bsearch([],12)==0 and bsearch([1, 2, 3, 4, 6, 7, 8],5)==4 and bsearch([1, 2, 3, 4, 6, 7, 8],1)==0 and bsearch([1, 2, 3, 4, 6, 7, 8],4)==3",False,f565987c-8fbf-4b95-b405-cf1a3ccac8f5,2016.0,,,"def bsearch(a, q):
    low = 0
    high = len(a)
    while low < high:
        mid = (low + high) // 2
        if a[mid] < q:
            low = mid + 1
        else:
            high = mid
    return low",31740,True
"def circle_area(r):
    return r * r * 3.141",circle_area,circle_area,Return the area of a circle.,assert circle_area(0)==0.0 and circle_area(-1160877629)==4.231579770269758e+18,False,03141ef3-f364-4b7c-9f52-990a173ac162,2016.0,,,"def circle_area(r):
    return r * r * 3.14",31765,True
"def fibonacci(n):
    a = [0, 1, 1, 2, 3, 5, 8, 13, 21, 34]
    return a[n]",fibonacci_iter,fibonacci,Iteratively compute the value of the fibonacci series at position n.,assert fibonacci(1)==1 and fibonacci(41)==165580141 and fibonacci(3)==2 and fibonacci(91)==4660046610375530309,False,8ed5ee6f-d6e7-4caf-8917-36bbe373ffac,2016.0,,,"def fibonacci(n):
    a = 1
    b = 1
    for i in range(n - 1):
        a, b = b, a + b
    if True:
        0
    return a",31783,True
"def _quicksort(array):
    if len(array) > 0:
        piv = array[0]
        less = []
        greater = []
        for i in array:
            if i < piv:
                less = less + [i]
            else:
                greater = greater + [i]
        return _quicksort(greater) + _quicksort(less)
    else:
        return []


def quicksort(array, a, b):
    array = _quicksort(array)",quicksort,quicksort,Sort a list by recursively partitionioning list until sorted.,"assert quicksort([],0,0)==None and quicksort([],0,0)==None and quicksort([5, 4, 3, 2, 1],0,4)==None and quicksort([5, 4, 3, 2, 1],0,4)==None and quicksort([5, 5, 5, 5],0,3)==None and quicksort([5, 5, 5, 5],0,3)==None and quicksort([5675, 564, 987, 154132, 8976, 0, -16221, 87526, 9826732986],0,8)==None and quicksort([5675, 564, 987, 154132, 8976, 0, -16221, 87526, 9826732986],0,8)==None",False,262b3841-5158-4b0c-be99-57281e73f267,2016.0,,,,31808,False
"def fibonacci(n):
    old = 1
    cur = 1
    i = 1
    while i < n:
        cur, old, i = cur + old, cur, i + 1
    return cur",fibonacci_iter,fibonacci,Iteratively compute the value of the fibonacci series at position n.,assert fibonacci(1)==1 and fibonacci(41)==165580141 and fibonacci(3)==2 and fibonacci(91)==4660046610375530309,False,89186303-b7a8-4f4c-9627-06ba24e03bbb,2016.0,,,"def fibonacci(n):
    fib = [0, 1]
    i = 2
    while i < n + 1:
        tmp = int(fib[i - 2]) + int(fib[i - 1])
        fib.append(tmp)
        i += 1
    return fib[n]",31809,True
"def swap_unique_keys_values(d):
    print(list(d.items()))
    for w in list(d.items()):
        if list(d.items()).count(w) > 1:
            d.popitem(d[w])",swap_unique_keys_values,swap_unique_keys_values,Swap the keys of a dictionary with its unique values.,"assert swap_unique_keys_values({})=={} and swap_unique_keys_values({'1': 'a'})=={'a': '1'} and swap_unique_keys_values({'1': 'a', '2': 'b', '3': 'c', '4': 'd'})=={'a': '1', 'b': '2', 'c': '3', 'd': '4'} and swap_unique_keys_values({'1': 'a', '2': 'b', '3': 'a'})=={'b': '2'}",False,b3fb7be5-b8f9-4b08-be4d-66eb3fcb7782,2016.0,,,"def swap_unique_keys_values(dick):
    newdick = {}
    for k, v in list(dick.items()):
        if list(dick.values()).count(v) == 1:
            newdick[v] = k
    return newdick",31813,True
"def overlap(x1=0, y1=0, r1=1, x2=0, y2=0, r2=1):
    dis = ((x1 - x2) ** 2 + (y1 - y2) ** 2) ** 0.5
    if r1 + r2 >= dis and dis != 0:
        return True
    elif dis == 0 and r1 == r2:
        return True
    else:
        return False",overlap,overlap,Test if two circles overlap.,"assert overlap(12,-6058,21436,-3483096651887624530,24,31017)==False and overlap(-30592,-26624,-11905,1,2,30134)==False and overlap(0,0,0,0,0,0)==False and overlap(5128,-8635,-28938,25,-31295,-21637807133189218411179185993653430151)==False and overlap(-16348,-2218,2871,-15155,-83,24475)==True and overlap(4807,1216206119,8753907074291481720,-19844,-26061,-15639)==True and overlap(1348593950,19232,-10923,20,2259187900768772679,-5343103208648864320)==False and overlap(8410739119977124611,9995,83,8410739119977124611,19348,21604)==True",False,a48376ed-7138-4481-a4da-74490838ea3e,2016.0,,,"def overlap(x1=0, y1=0, r1=1, x2=0, y2=0, r2=1):
    dis = ((x1 - x2) ** 2 + (y1 - y2) ** 2) ** 0.5
    if r1 + r2 > dis:
        return True
    else:
        return False",31817,True
