submission_id,func_code,assignment_id,func_name,description,test,correct,normalized,representative,user
2779,"def remove_extras(lst):
    #find the repeated index
    n = len(lst)
    for i in range(n):
        for j in range(n):
            if lst[i] == lst[j] and i != j:
                a = lst[:j]+lst[n-j:]
            else:
                continue
    return a
",3,remove_extras,"Task: Duplicate elimination


Write a function remove_extras(lst) that takes in a list and returns a new list with
all repeated occurrences of any element removed. For example, remove_extras([5,
2, 1, 2, 3]) returns the list [5, 2, 1, 3].","from collections import OrderedDict
assert remove_extras([1, 1, 1, 2, 3])==[1, 2, 3] and remove_extras([1, 5, 1, 1, 3, 2])==[1, 5, 3, 2] and remove_extras([])==[] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1]",False,"Module(body=[FunctionDef(name='remove_extras', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_1', ctx=Store())], value=Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])), For(target=Name(id='x_2', ctx=Store()), iter=Call(func=Name(id='range', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[]), body=[For(target=Name(id='x_3', ctx=Store()), iter=Call(func=Name(id='range', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[]), body=[If(test=BoolOp(op=And(), values=[Compare(left=Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_2', ctx=Load()), ctx=Load()), ops=[Eq()], comparators=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_3', ctx=Load()), ctx=Load())]), Compare(left=Name(id='x_2', ctx=Load()), ops=[NotEq()], comparators=[Name(id='x_3', ctx=Load())])]), body=[Assign(targets=[Name(id='x_4', ctx=Store())], value=BinOp(left=Subscript(value=Name(id='x_0', ctx=Load()), slice=Slice(upper=Name(id='x_3', ctx=Load())), ctx=Load()), op=Add(), right=Subscript(value=Name(id='x_0', ctx=Load()), slice=Slice(lower=BinOp(left=Name(id='x_1', ctx=Load()), op=Sub(), right=Name(id='x_3', ctx=Load()))), ctx=Load())))], orelse=[Continue()])], orelse=[])], orelse=[]), Return(value=Name(id='x_4', ctx=Load()))], decorator_list=[])], type_ignores=[])","def remove_extras(lst):
    #find the repeated index
    n = len(lst)
    for i in range(n):
        for j in range(n):
            if lst[i] == lst[j] and i != j:
                a = lst[:j]+lst[n-j:]
            else:
                continue
    return a
",
2903,"def remove_extras(lst):
    n = len(lst)
    for counter1 in range(n):
        for counter2 in range(n):
            if lst[counter1] == lst[counter2]:
                lst = lst[:counter1] + lst[counter1 + 1:]
    return lst
",3,remove_extras,"Task: Duplicate elimination


Write a function remove_extras(lst) that takes in a list and returns a new list with
all repeated occurrences of any element removed. For example, remove_extras([5,
2, 1, 2, 3]) returns the list [5, 2, 1, 3].","from collections import OrderedDict
assert remove_extras([1, 1, 1, 2, 3])==[1, 2, 3] and remove_extras([1, 5, 1, 1, 3, 2])==[1, 5, 3, 2] and remove_extras([])==[] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1]",False,"Module(body=[FunctionDef(name='remove_extras', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_1', ctx=Store())], value=Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])), For(target=Name(id='x_2', ctx=Store()), iter=Call(func=Name(id='range', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[]), body=[For(target=Name(id='x_3', ctx=Store()), iter=Call(func=Name(id='range', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[]), body=[If(test=Compare(left=Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_2', ctx=Load()), ctx=Load()), ops=[Eq()], comparators=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_3', ctx=Load()), ctx=Load())]), body=[Assign(targets=[Name(id='x_0', ctx=Store())], value=BinOp(left=Subscript(value=Name(id='x_0', ctx=Load()), slice=Slice(upper=Name(id='x_2', ctx=Load())), ctx=Load()), op=Add(), right=Subscript(value=Name(id='x_0', ctx=Load()), slice=Slice(lower=BinOp(left=Name(id='x_2', ctx=Load()), op=Add(), right=Constant(value=1))), ctx=Load())))], orelse=[])], orelse=[])], orelse=[]), Return(value=Name(id='x_0', ctx=Load()))], decorator_list=[])], type_ignores=[])","def remove_extras(lst):
    n = len(lst)
    for counter1 in range(n):
        for counter2 in range(n):
            if lst[counter1] == lst[counter2]:
                lst = lst[:counter1] + lst[counter1 + 1:]
    return lst
",
3009,"def remove_extras(lst):
    n=len(lst)
    for i in lst:
        counter = 1
        number_of_appearance = 0
        while counter <= n:
            if i == lst[counter-1]:
                counter += 1
                number_of_appearance += 1
            else:
                counter += 1
        while number_of_appearance != 1:
            lst.remove(i)
            number_of_appearance -= 1
    return lst
",3,remove_extras,"Task: Duplicate elimination


Write a function remove_extras(lst) that takes in a list and returns a new list with
all repeated occurrences of any element removed. For example, remove_extras([5,
2, 1, 2, 3]) returns the list [5, 2, 1, 3].","from collections import OrderedDict
assert remove_extras([1, 1, 1, 2, 3])==[1, 2, 3] and remove_extras([1, 5, 1, 1, 3, 2])==[1, 5, 3, 2] and remove_extras([])==[] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1]",False,"Module(body=[FunctionDef(name='remove_extras', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_1', ctx=Store())], value=Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])), For(target=Name(id='x_2', ctx=Store()), iter=Name(id='x_0', ctx=Load()), body=[Assign(targets=[Name(id='x_3', ctx=Store())], value=Constant(value=1)), Assign(targets=[Name(id='x_4', ctx=Store())], value=Constant(value=0)), While(test=Compare(left=Name(id='x_3', ctx=Load()), ops=[LtE()], comparators=[Name(id='x_1', ctx=Load())]), body=[If(test=Compare(left=Name(id='x_2', ctx=Load()), ops=[Eq()], comparators=[Subscript(value=Name(id='x_0', ctx=Load()), slice=BinOp(left=Name(id='x_3', ctx=Load()), op=Sub(), right=Constant(value=1)), ctx=Load())]), body=[AugAssign(target=Name(id='x_3', ctx=Store()), op=Add(), value=Constant(value=1)), AugAssign(target=Name(id='x_4', ctx=Store()), op=Add(), value=Constant(value=1))], orelse=[AugAssign(target=Name(id='x_3', ctx=Store()), op=Add(), value=Constant(value=1))])], orelse=[]), While(test=Compare(left=Name(id='x_4', ctx=Load()), ops=[NotEq()], comparators=[Constant(value=1)]), body=[Expr(value=Call(func=Attribute(value=Name(id='x_0', ctx=Load()), attr='remove', ctx=Load()), args=[Name(id='x_2', ctx=Load())], keywords=[])), AugAssign(target=Name(id='x_4', ctx=Store()), op=Sub(), value=Constant(value=1))], orelse=[])], orelse=[]), Return(value=Name(id='x_0', ctx=Load()))], decorator_list=[])], type_ignores=[])","def remove_extras(lst):
    n=len(lst)
    for i in lst:
        counter = 1
        number_of_appearance = 0
        while counter <= n:
            if i == lst[counter-1]:
                counter += 1
                number_of_appearance += 1
            else:
                counter += 1
        while number_of_appearance != 1:
            lst.remove(i)
            number_of_appearance -= 1
    return lst
",
2944,"def remove_extras(lst):
    l=len(lst)
    for i in l:
        for j in range(i+1,l):
            if lst[i]==lst[j]:
                del lst[j]
    return lst
            
    # your code here
    pass
",3,remove_extras,"Task: Duplicate elimination


Write a function remove_extras(lst) that takes in a list and returns a new list with
all repeated occurrences of any element removed. For example, remove_extras([5,
2, 1, 2, 3]) returns the list [5, 2, 1, 3].","from collections import OrderedDict
assert remove_extras([1, 1, 1, 2, 3])==[1, 2, 3] and remove_extras([1, 5, 1, 1, 3, 2])==[1, 5, 3, 2] and remove_extras([])==[] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1]",False,"Module(body=[FunctionDef(name='remove_extras', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_1', ctx=Store())], value=Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])), For(target=Name(id='x_2', ctx=Store()), iter=Name(id='x_1', ctx=Load()), body=[For(target=Name(id='x_3', ctx=Store()), iter=Call(func=Name(id='range', ctx=Load()), args=[BinOp(left=Name(id='x_2', ctx=Load()), op=Add(), right=Constant(value=1)), Name(id='x_1', ctx=Load())], keywords=[]), body=[If(test=Compare(left=Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_2', ctx=Load()), ctx=Load()), ops=[Eq()], comparators=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_3', ctx=Load()), ctx=Load())]), body=[Delete(targets=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_3', ctx=Load()), ctx=Del())])], orelse=[])], orelse=[])], orelse=[]), Return(value=Name(id='x_0', ctx=Load())), Pass()], decorator_list=[])], type_ignores=[])","def remove_extras(lst):
    l=len(lst)
    for i in l:
        for j in range(i+1,l):
            if lst[i]==lst[j]:
                del lst[j]
    return lst
            
    # your code here
    pass
",
2945,"def remove_extras(lst):
    l=len(lst)
    for i in l:
        for j in range(i+1,l):
            if lst[i]==lst[j]:
                del lst[j]
    return lst

",3,remove_extras,"Task: Duplicate elimination


Write a function remove_extras(lst) that takes in a list and returns a new list with
all repeated occurrences of any element removed. For example, remove_extras([5,
2, 1, 2, 3]) returns the list [5, 2, 1, 3].","from collections import OrderedDict
assert remove_extras([1, 1, 1, 2, 3])==[1, 2, 3] and remove_extras([1, 5, 1, 1, 3, 2])==[1, 5, 3, 2] and remove_extras([])==[] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1]",False,"Module(body=[FunctionDef(name='remove_extras', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_1', ctx=Store())], value=Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])), For(target=Name(id='x_2', ctx=Store()), iter=Name(id='x_1', ctx=Load()), body=[For(target=Name(id='x_3', ctx=Store()), iter=Call(func=Name(id='range', ctx=Load()), args=[BinOp(left=Name(id='x_2', ctx=Load()), op=Add(), right=Constant(value=1)), Name(id='x_1', ctx=Load())], keywords=[]), body=[If(test=Compare(left=Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_2', ctx=Load()), ctx=Load()), ops=[Eq()], comparators=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_3', ctx=Load()), ctx=Load())]), body=[Delete(targets=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_3', ctx=Load()), ctx=Del())])], orelse=[])], orelse=[])], orelse=[]), Return(value=Name(id='x_0', ctx=Load()))], decorator_list=[])], type_ignores=[])","def remove_extras(lst):
    l=len(lst)
    for i in l:
        for j in range(i+1,l):
            if lst[i]==lst[j]:
                del lst[j]
    return lst

",
2875,"def remove_extras(lst):
    newlst = lst(0)
    for i in lst:
        if i not in newlst:
            newlst += [i]
    return newlst    
",3,remove_extras,"Task: Duplicate elimination


Write a function remove_extras(lst) that takes in a list and returns a new list with
all repeated occurrences of any element removed. For example, remove_extras([5,
2, 1, 2, 3]) returns the list [5, 2, 1, 3].","from collections import OrderedDict
assert remove_extras([1, 1, 1, 2, 3])==[1, 2, 3] and remove_extras([1, 5, 1, 1, 3, 2])==[1, 5, 3, 2] and remove_extras([])==[] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1]",False,"Module(body=[FunctionDef(name='remove_extras', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_1', ctx=Store())], value=Call(func=Name(id='x_0', ctx=Load()), args=[Constant(value=0)], keywords=[])), For(target=Name(id='x_2', ctx=Store()), iter=Name(id='x_0', ctx=Load()), body=[If(test=Compare(left=Name(id='x_2', ctx=Load()), ops=[NotIn()], comparators=[Name(id='x_1', ctx=Load())]), body=[AugAssign(target=Name(id='x_1', ctx=Store()), op=Add(), value=List(elts=[Name(id='x_2', ctx=Load())], ctx=Load()))], orelse=[])], orelse=[]), Return(value=Name(id='x_1', ctx=Load()))], decorator_list=[])], type_ignores=[])","def remove_extras(lst):
    newlst = lst(0)
    for i in lst:
        if i not in newlst:
            newlst += [i]
    return newlst    
",
2901,"def remove_extras(lst):
    count=0
    rev_lst=lst.reverse()
    ori_len=len(lst)
    new_lst=lst.copy()
    for i in range(ori_len):
        if rev_lst[i] in rev_lst[i+1:]:
            new_lst.pop(ori_len-i-1)
    return new_lst
",3,remove_extras,"Task: Duplicate elimination


Write a function remove_extras(lst) that takes in a list and returns a new list with
all repeated occurrences of any element removed. For example, remove_extras([5,
2, 1, 2, 3]) returns the list [5, 2, 1, 3].","from collections import OrderedDict
assert remove_extras([1, 1, 1, 2, 3])==[1, 2, 3] and remove_extras([1, 5, 1, 1, 3, 2])==[1, 5, 3, 2] and remove_extras([])==[] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1]",False,"Module(body=[FunctionDef(name='remove_extras', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_1', ctx=Store())], value=Constant(value=0)), Assign(targets=[Name(id='x_2', ctx=Store())], value=Call(func=Attribute(value=Name(id='x_0', ctx=Load()), attr='reverse', ctx=Load()), args=[], keywords=[])), Assign(targets=[Name(id='x_3', ctx=Store())], value=Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])), Assign(targets=[Name(id='x_4', ctx=Store())], value=Call(func=Attribute(value=Name(id='x_0', ctx=Load()), attr='copy', ctx=Load()), args=[], keywords=[])), For(target=Name(id='x_5', ctx=Store()), iter=Call(func=Name(id='range', ctx=Load()), args=[Name(id='x_3', ctx=Load())], keywords=[]), body=[If(test=Compare(left=Subscript(value=Name(id='x_2', ctx=Load()), slice=Name(id='x_5', ctx=Load()), ctx=Load()), ops=[In()], comparators=[Subscript(value=Name(id='x_2', ctx=Load()), slice=Slice(lower=BinOp(left=Name(id='x_5', ctx=Load()), op=Add(), right=Constant(value=1))), ctx=Load())]), body=[Expr(value=Call(func=Attribute(value=Name(id='x_4', ctx=Load()), attr='pop', ctx=Load()), args=[BinOp(left=BinOp(left=Name(id='x_3', ctx=Load()), op=Sub(), right=Name(id='x_5', ctx=Load())), op=Sub(), right=Constant(value=1))], keywords=[]))], orelse=[])], orelse=[]), Return(value=Name(id='x_4', ctx=Load()))], decorator_list=[])], type_ignores=[])","def remove_extras(lst):
    count=0
    rev_lst=lst.reverse()
    ori_len=len(lst)
    new_lst=lst.copy()
    for i in range(ori_len):
        if rev_lst[i] in rev_lst[i+1:]:
            new_lst.pop(ori_len-i-1)
    return new_lst
",
3022,"def remove_extras(lst):
    count=0
    rev_lst=lst.reverse()
    ori_len=len(lst)
    for i in range(ori_len):
        if rev_lst[i] in rev_lst[i+1:]:
            lst.pop(ori_len-i-1)
    return lst
",3,remove_extras,"Task: Duplicate elimination


Write a function remove_extras(lst) that takes in a list and returns a new list with
all repeated occurrences of any element removed. For example, remove_extras([5,
2, 1, 2, 3]) returns the list [5, 2, 1, 3].","from collections import OrderedDict
assert remove_extras([1, 1, 1, 2, 3])==[1, 2, 3] and remove_extras([1, 5, 1, 1, 3, 2])==[1, 5, 3, 2] and remove_extras([])==[] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1]",False,"Module(body=[FunctionDef(name='remove_extras', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_1', ctx=Store())], value=Constant(value=0)), Assign(targets=[Name(id='x_2', ctx=Store())], value=Call(func=Attribute(value=Name(id='x_0', ctx=Load()), attr='reverse', ctx=Load()), args=[], keywords=[])), Assign(targets=[Name(id='x_3', ctx=Store())], value=Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])), For(target=Name(id='x_4', ctx=Store()), iter=Call(func=Name(id='range', ctx=Load()), args=[Name(id='x_3', ctx=Load())], keywords=[]), body=[If(test=Compare(left=Subscript(value=Name(id='x_2', ctx=Load()), slice=Name(id='x_4', ctx=Load()), ctx=Load()), ops=[In()], comparators=[Subscript(value=Name(id='x_2', ctx=Load()), slice=Slice(lower=BinOp(left=Name(id='x_4', ctx=Load()), op=Add(), right=Constant(value=1))), ctx=Load())]), body=[Expr(value=Call(func=Attribute(value=Name(id='x_0', ctx=Load()), attr='pop', ctx=Load()), args=[BinOp(left=BinOp(left=Name(id='x_3', ctx=Load()), op=Sub(), right=Name(id='x_4', ctx=Load())), op=Sub(), right=Constant(value=1))], keywords=[]))], orelse=[])], orelse=[]), Return(value=Name(id='x_0', ctx=Load()))], decorator_list=[])], type_ignores=[])","def remove_extras(lst):
    count=0
    rev_lst=lst.reverse()
    ori_len=len(lst)
    for i in range(ori_len):
        if rev_lst[i] in rev_lst[i+1:]:
            lst.pop(ori_len-i-1)
    return lst
",
2924,"def remove_extras(lst):
    i=0
    new = []
    while i<len(lst):    
        curr = lst[i]
        for ele in lst:
            if ele == curr:
                continue
            new += [ele,]
        lst = new.copy
        new = []
        i +=1
    return lst    
    
",3,remove_extras,"Task: Duplicate elimination


Write a function remove_extras(lst) that takes in a list and returns a new list with
all repeated occurrences of any element removed. For example, remove_extras([5,
2, 1, 2, 3]) returns the list [5, 2, 1, 3].","from collections import OrderedDict
assert remove_extras([1, 1, 1, 2, 3])==[1, 2, 3] and remove_extras([1, 5, 1, 1, 3, 2])==[1, 5, 3, 2] and remove_extras([])==[] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1]",False,"Module(body=[FunctionDef(name='remove_extras', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_1', ctx=Store())], value=Constant(value=0)), Assign(targets=[Name(id='x_2', ctx=Store())], value=List(elts=[], ctx=Load())), While(test=Compare(left=Name(id='x_1', ctx=Load()), ops=[Lt()], comparators=[Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])]), body=[Assign(targets=[Name(id='x_3', ctx=Store())], value=Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_1', ctx=Load()), ctx=Load())), For(target=Name(id='x_4', ctx=Store()), iter=Name(id='x_0', ctx=Load()), body=[If(test=Compare(left=Name(id='x_4', ctx=Load()), ops=[Eq()], comparators=[Name(id='x_3', ctx=Load())]), body=[Continue()], orelse=[]), AugAssign(target=Name(id='x_2', ctx=Store()), op=Add(), value=List(elts=[Name(id='x_4', ctx=Load())], ctx=Load()))], orelse=[]), Assign(targets=[Name(id='x_0', ctx=Store())], value=Attribute(value=Name(id='x_2', ctx=Load()), attr='copy', ctx=Load())), Assign(targets=[Name(id='x_2', ctx=Store())], value=List(elts=[], ctx=Load())), AugAssign(target=Name(id='x_1', ctx=Store()), op=Add(), value=Constant(value=1))], orelse=[]), Return(value=Name(id='x_0', ctx=Load()))], decorator_list=[])], type_ignores=[])","def remove_extras(lst):
    i=0
    new = []
    while i<len(lst):    
        curr = lst[i]
        for ele in lst:
            if ele == curr:
                continue
            new += [ele,]
        lst = new.copy
        new = []
        i +=1
    return lst    
    
",
2925,"def remove_extras(lst):
    i=0
    new = []
    while i<=len(lst):    
        curr = lst[i]
        for ele in lst:
            if ele == curr:
                continue
            new += [ele,]
        lst = new.copy
        new = []
        i +=1
    return lst    
    
",3,remove_extras,"Task: Duplicate elimination


Write a function remove_extras(lst) that takes in a list and returns a new list with
all repeated occurrences of any element removed. For example, remove_extras([5,
2, 1, 2, 3]) returns the list [5, 2, 1, 3].","from collections import OrderedDict
assert remove_extras([1, 1, 1, 2, 3])==[1, 2, 3] and remove_extras([1, 5, 1, 1, 3, 2])==[1, 5, 3, 2] and remove_extras([])==[] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1]",False,"Module(body=[FunctionDef(name='remove_extras', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_1', ctx=Store())], value=Constant(value=0)), Assign(targets=[Name(id='x_2', ctx=Store())], value=List(elts=[], ctx=Load())), While(test=Compare(left=Name(id='x_1', ctx=Load()), ops=[LtE()], comparators=[Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])]), body=[Assign(targets=[Name(id='x_3', ctx=Store())], value=Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_1', ctx=Load()), ctx=Load())), For(target=Name(id='x_4', ctx=Store()), iter=Name(id='x_0', ctx=Load()), body=[If(test=Compare(left=Name(id='x_4', ctx=Load()), ops=[Eq()], comparators=[Name(id='x_3', ctx=Load())]), body=[Continue()], orelse=[]), AugAssign(target=Name(id='x_2', ctx=Store()), op=Add(), value=List(elts=[Name(id='x_4', ctx=Load())], ctx=Load()))], orelse=[]), Assign(targets=[Name(id='x_0', ctx=Store())], value=Attribute(value=Name(id='x_2', ctx=Load()), attr='copy', ctx=Load())), Assign(targets=[Name(id='x_2', ctx=Store())], value=List(elts=[], ctx=Load())), AugAssign(target=Name(id='x_1', ctx=Store()), op=Add(), value=Constant(value=1))], orelse=[]), Return(value=Name(id='x_0', ctx=Load()))], decorator_list=[])], type_ignores=[])","def remove_extras(lst):
    i=0
    new = []
    while i<=len(lst):    
        curr = lst[i]
        for ele in lst:
            if ele == curr:
                continue
            new += [ele,]
        lst = new.copy
        new = []
        i +=1
    return lst    
    
",
2926,"def remove_extras(lst):
    i=0
    new = []
    while i<=len(lst):    
        curr = lst[i]
        for ele in lst:
            if ele == curr:
                continue
            new += [ele,]
        lst = new.copy()
        new = []
        i +=1
    return lst    
    
",3,remove_extras,"Task: Duplicate elimination


Write a function remove_extras(lst) that takes in a list and returns a new list with
all repeated occurrences of any element removed. For example, remove_extras([5,
2, 1, 2, 3]) returns the list [5, 2, 1, 3].","from collections import OrderedDict
assert remove_extras([1, 1, 1, 2, 3])==[1, 2, 3] and remove_extras([1, 5, 1, 1, 3, 2])==[1, 5, 3, 2] and remove_extras([])==[] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1]",False,"Module(body=[FunctionDef(name='remove_extras', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_1', ctx=Store())], value=Constant(value=0)), Assign(targets=[Name(id='x_2', ctx=Store())], value=List(elts=[], ctx=Load())), While(test=Compare(left=Name(id='x_1', ctx=Load()), ops=[LtE()], comparators=[Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])]), body=[Assign(targets=[Name(id='x_3', ctx=Store())], value=Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_1', ctx=Load()), ctx=Load())), For(target=Name(id='x_4', ctx=Store()), iter=Name(id='x_0', ctx=Load()), body=[If(test=Compare(left=Name(id='x_4', ctx=Load()), ops=[Eq()], comparators=[Name(id='x_3', ctx=Load())]), body=[Continue()], orelse=[]), AugAssign(target=Name(id='x_2', ctx=Store()), op=Add(), value=List(elts=[Name(id='x_4', ctx=Load())], ctx=Load()))], orelse=[]), Assign(targets=[Name(id='x_0', ctx=Store())], value=Call(func=Attribute(value=Name(id='x_2', ctx=Load()), attr='copy', ctx=Load()), args=[], keywords=[])), Assign(targets=[Name(id='x_2', ctx=Store())], value=List(elts=[], ctx=Load())), AugAssign(target=Name(id='x_1', ctx=Store()), op=Add(), value=Constant(value=1))], orelse=[]), Return(value=Name(id='x_0', ctx=Load()))], decorator_list=[])], type_ignores=[])","def remove_extras(lst):
    i=0
    new = []
    while i<=len(lst):    
        curr = lst[i]
        for ele in lst:
            if ele == curr:
                continue
            new += [ele,]
        lst = new.copy()
        new = []
        i +=1
    return lst    
    
",
