submission_id,func_code,assignment_id,func_name,description,test,correct,user,academic_year,normalized,representative
355,"def quicksort(array, b, c):
    less = []
    greater = []
    equal = []
    if len(array) > 0:
        piv = array[0]
        less = [i for i in array if i < piv]
        print(less)
        greater = [i for i in array if i > piv]
        equal = [i for i in array if i == piv]
        quicksort(greater, b, c)
        quicksort(less, b, c)
        array = greater + equal + less",quicksort,quicksort,Sort a list by recursively partitionioning list until sorted.,"assert quicksort([],0,0)==None and quicksort([],0,0)==None and quicksort([5, 4, 3, 2, 1],0,4)==None and quicksort([5, 4, 3, 2, 1],0,4)==None and quicksort([5, 5, 5, 5],0,3)==None and quicksort([5, 5, 5, 5],0,3)==None and quicksort([5675, 564, 987, 154132, 8976, 0, -16221, 87526, 9826732986],0,8)==None and quicksort([5675, 564, 987, 154132, 8976, 0, -16221, 87526, 9826732986],0,8)==None",True,262b3841-5158-4b0c-be99-57281e73f267,2016.0,"Module(body=[FunctionDef(name='quicksort', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1'), arg(arg='x_2')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_3', ctx=Store())], value=List(elts=[], ctx=Load())), Assign(targets=[Name(id='x_4', ctx=Store())], value=List(elts=[], ctx=Load())), Assign(targets=[Name(id='x_5', ctx=Store())], value=List(elts=[], ctx=Load())), If(test=Compare(left=Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[]), ops=[Gt()], comparators=[Constant(value=0)]), body=[Assign(targets=[Name(id='piv', ctx=Store())], value=Subscript(value=Name(id='x_0', ctx=Load()), slice=Constant(value=0), ctx=Load())), Assign(targets=[Name(id='x_3', ctx=Store())], value=ListComp(elt=Name(id='i', ctx=Load()), generators=[comprehension(target=Name(id='i', ctx=Store()), iter=Name(id='x_0', ctx=Load()), ifs=[Compare(left=Name(id='i', ctx=Load()), ops=[Lt()], comparators=[Name(id='piv', ctx=Load())])], is_async=0)])), Expr(value=Call(func=Name(id='print', ctx=Load()), args=[Name(id='x_3', ctx=Load())], keywords=[])), Assign(targets=[Name(id='x_4', ctx=Store())], value=ListComp(elt=Name(id='i', ctx=Load()), generators=[comprehension(target=Name(id='i', ctx=Store()), iter=Name(id='x_0', ctx=Load()), ifs=[Compare(left=Name(id='i', ctx=Load()), ops=[Gt()], comparators=[Name(id='piv', ctx=Load())])], is_async=0)])), Assign(targets=[Name(id='x_5', ctx=Store())], value=ListComp(elt=Name(id='i', ctx=Load()), generators=[comprehension(target=Name(id='i', ctx=Store()), iter=Name(id='x_0', ctx=Load()), ifs=[Compare(left=Name(id='i', ctx=Load()), ops=[Eq()], comparators=[Name(id='piv', ctx=Load())])], is_async=0)])), Expr(value=Call(func=Name(id='quicksort', ctx=Load()), args=[Name(id='x_4', ctx=Load()), Name(id='x_1', ctx=Load()), Name(id='x_2', ctx=Load())], keywords=[])), Expr(value=Call(func=Name(id='quicksort', ctx=Load()), args=[Name(id='x_3', ctx=Load()), Name(id='x_1', ctx=Load()), Name(id='x_2', ctx=Load())], keywords=[])), Assign(targets=[Name(id='x_0', ctx=Store())], value=BinOp(left=BinOp(left=Name(id='x_4', ctx=Load()), op=Add(), right=Name(id='x_5', ctx=Load())), op=Add(), right=Name(id='x_3', ctx=Load())))], orelse=[])], decorator_list=[])], type_ignores=[])","def quicksort(array, b, c):
    less = []
    greater = []
    equal = []
    if len(array) > 0:
        piv = array[0]
        less = [i for i in array if i < piv]
        print(less)
        greater = [i for i in array if i > piv]
        equal = [i for i in array if i == piv]
        quicksort(greater, b, c)
        quicksort(less, b, c)
        array = greater + equal + less"
18287,"def quicksort(A, p, r):
    print(len(A))",quicksort,quicksort,Sort a list by recursively partitionioning list until sorted.,"assert quicksort([],0,0)==None and quicksort([],0,0)==None and quicksort([5, 4, 3, 2, 1],0,4)==None and quicksort([5, 4, 3, 2, 1],0,4)==None and quicksort([5, 5, 5, 5],0,3)==None and quicksort([5, 5, 5, 5],0,3)==None and quicksort([5675, 564, 987, 154132, 8976, 0, -16221, 87526, 9826732986],0,8)==None and quicksort([5675, 564, 987, 154132, 8976, 0, -16221, 87526, 9826732986],0,8)==None",True,8d8fa15f-3f0d-4a69-849b-9b7da96123cd,2016.0,"Module(body=[FunctionDef(name='quicksort', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1'), arg(arg='x_2')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Expr(value=Call(func=Name(id='print', ctx=Load()), args=[Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])], keywords=[]))], decorator_list=[])], type_ignores=[])","def quicksort(A, p, r):
    print(len(A))"
42186,"def quicksort(a, start, end):
    if end - start < 1:
        return
    i = k = start
    while i <= end:
        if a[i] <= a[end]:
            a[i], a[k] = a[k], a[i]
            k = k + 1
        i = i + 1
    quicksort(a, start, k - 2)
    quicksort(a, k, end)",quicksort,quicksort,Sort a list by recursively partitionioning list until sorted.,"assert quicksort([],0,0)==None and quicksort([],0,0)==None and quicksort([5, 4, 3, 2, 1],0,4)==None and quicksort([5, 4, 3, 2, 1],0,4)==None and quicksort([5, 5, 5, 5],0,3)==None and quicksort([5, 5, 5, 5],0,3)==None and quicksort([5675, 564, 987, 154132, 8976, 0, -16221, 87526, 9826732986],0,8)==None and quicksort([5675, 564, 987, 154132, 8976, 0, -16221, 87526, 9826732986],0,8)==None",True,477d4ab3-7007-4ba6-b1ff-797966495e9d,2016.0,"Module(body=[FunctionDef(name='quicksort', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1'), arg(arg='x_2')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[If(test=Compare(left=BinOp(left=Name(id='x_2', ctx=Load()), op=Sub(), right=Name(id='x_1', ctx=Load())), ops=[Lt()], comparators=[Constant(value=1)]), body=[Return()], orelse=[]), Assign(targets=[Name(id='x_3', ctx=Store()), Name(id='x_4', ctx=Store())], value=Name(id='x_1', ctx=Load())), While(test=Compare(left=Name(id='x_3', ctx=Load()), ops=[LtE()], comparators=[Name(id='x_2', ctx=Load())]), body=[If(test=Compare(left=Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_3', ctx=Load()), ctx=Load()), ops=[LtE()], comparators=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_2', ctx=Load()), ctx=Load())]), body=[Assign(targets=[Tuple(elts=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_3', ctx=Load()), ctx=Store()), Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_4', ctx=Load()), ctx=Store())], ctx=Store())], value=Tuple(elts=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_4', ctx=Load()), ctx=Load()), Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_3', ctx=Load()), ctx=Load())], ctx=Load())), Assign(targets=[Name(id='x_4', ctx=Store())], value=BinOp(left=Name(id='x_4', ctx=Load()), op=Add(), right=Constant(value=1)))], orelse=[]), Assign(targets=[Name(id='x_3', ctx=Store())], value=BinOp(left=Name(id='x_3', ctx=Load()), op=Add(), right=Constant(value=1)))], orelse=[]), Expr(value=Call(func=Name(id='quicksort', ctx=Load()), args=[Name(id='x_0', ctx=Load()), Name(id='x_1', ctx=Load()), BinOp(left=Name(id='x_4', ctx=Load()), op=Sub(), right=Constant(value=2))], keywords=[])), Expr(value=Call(func=Name(id='quicksort', ctx=Load()), args=[Name(id='x_0', ctx=Load()), Name(id='x_4', ctx=Load()), Name(id='x_2', ctx=Load())], keywords=[]))], decorator_list=[])], type_ignores=[])","def quicksort(a, start, end):
    if end - start < 1:
        return
    i = k = start
    while i <= end:
        if a[i] <= a[end]:
            a[i], a[k] = a[k], a[i]
            k = k + 1
        i = i + 1
    quicksort(a, start, k - 2)
    quicksort(a, k, end)"
1207,"def quicksort(a, start, end):
    if end - start < 1:
        return
    i = k = start
    while i <= end:
        if a[i] <= a[end]:
            a[i], a[k] = a[k], a[i]
            k = k + 1
        i = i + 1",quicksort,quicksort,Sort a list by recursively partitionioning list until sorted.,"assert quicksort([],0,0)==None and quicksort([],0,0)==None and quicksort([5, 4, 3, 2, 1],0,4)==None and quicksort([5, 4, 3, 2, 1],0,4)==None and quicksort([5, 5, 5, 5],0,3)==None and quicksort([5, 5, 5, 5],0,3)==None and quicksort([5675, 564, 987, 154132, 8976, 0, -16221, 87526, 9826732986],0,8)==None and quicksort([5675, 564, 987, 154132, 8976, 0, -16221, 87526, 9826732986],0,8)==None",True,477d4ab3-7007-4ba6-b1ff-797966495e9d,2016.0,"Module(body=[FunctionDef(name='quicksort', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1'), arg(arg='x_2')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[If(test=Compare(left=BinOp(left=Name(id='x_2', ctx=Load()), op=Sub(), right=Name(id='x_1', ctx=Load())), ops=[Lt()], comparators=[Constant(value=1)]), body=[Return()], orelse=[]), Assign(targets=[Name(id='x_3', ctx=Store()), Name(id='x_4', ctx=Store())], value=Name(id='x_1', ctx=Load())), While(test=Compare(left=Name(id='x_3', ctx=Load()), ops=[LtE()], comparators=[Name(id='x_2', ctx=Load())]), body=[If(test=Compare(left=Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_3', ctx=Load()), ctx=Load()), ops=[LtE()], comparators=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_2', ctx=Load()), ctx=Load())]), body=[Assign(targets=[Tuple(elts=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_3', ctx=Load()), ctx=Store()), Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_4', ctx=Load()), ctx=Store())], ctx=Store())], value=Tuple(elts=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_4', ctx=Load()), ctx=Load()), Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_3', ctx=Load()), ctx=Load())], ctx=Load())), Assign(targets=[Name(id='x_4', ctx=Store())], value=BinOp(left=Name(id='x_4', ctx=Load()), op=Add(), right=Constant(value=1)))], orelse=[]), Assign(targets=[Name(id='x_3', ctx=Store())], value=BinOp(left=Name(id='x_3', ctx=Load()), op=Add(), right=Constant(value=1)))], orelse=[])], decorator_list=[])], type_ignores=[])","def quicksort(a, start, end):
    if end - start < 1:
        return
    i = k = start
    while i <= end:
        if a[i] <= a[end]:
            a[i], a[k] = a[k], a[i]
            k = k + 1
        i = i + 1"
16093,"def quicksort(A, start, end):
    if end - start < 1:
        return
    i = j = start
    while i <= end:
        if A[i] <= A[end]:
            A[i], A[j] = A[j], A[i]
            j += 1
        i += 1
    quicksort(A, start, j - 2)
    quicksort(A, j, end)",quicksort,quicksort,Sort a list by recursively partitionioning list until sorted.,"assert quicksort([],0,0)==None and quicksort([],0,0)==None and quicksort([5, 4, 3, 2, 1],0,4)==None and quicksort([5, 4, 3, 2, 1],0,4)==None and quicksort([5, 5, 5, 5],0,3)==None and quicksort([5, 5, 5, 5],0,3)==None and quicksort([5675, 564, 987, 154132, 8976, 0, -16221, 87526, 9826732986],0,8)==None and quicksort([5675, 564, 987, 154132, 8976, 0, -16221, 87526, 9826732986],0,8)==None",True,f56d6cc3-92a7-49e7-aa07-2e1c83caaabe,2016.0,"Module(body=[FunctionDef(name='quicksort', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1'), arg(arg='x_2')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[If(test=Compare(left=BinOp(left=Name(id='x_2', ctx=Load()), op=Sub(), right=Name(id='x_1', ctx=Load())), ops=[Lt()], comparators=[Constant(value=1)]), body=[Return()], orelse=[]), Assign(targets=[Name(id='x_3', ctx=Store()), Name(id='x_4', ctx=Store())], value=Name(id='x_1', ctx=Load())), While(test=Compare(left=Name(id='x_3', ctx=Load()), ops=[LtE()], comparators=[Name(id='x_2', ctx=Load())]), body=[If(test=Compare(left=Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_3', ctx=Load()), ctx=Load()), ops=[LtE()], comparators=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_2', ctx=Load()), ctx=Load())]), body=[Assign(targets=[Tuple(elts=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_3', ctx=Load()), ctx=Store()), Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_4', ctx=Load()), ctx=Store())], ctx=Store())], value=Tuple(elts=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_4', ctx=Load()), ctx=Load()), Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_3', ctx=Load()), ctx=Load())], ctx=Load())), AugAssign(target=Name(id='x_4', ctx=Store()), op=Add(), value=Constant(value=1))], orelse=[]), AugAssign(target=Name(id='x_3', ctx=Store()), op=Add(), value=Constant(value=1))], orelse=[]), Expr(value=Call(func=Name(id='quicksort', ctx=Load()), args=[Name(id='x_0', ctx=Load()), Name(id='x_1', ctx=Load()), BinOp(left=Name(id='x_4', ctx=Load()), op=Sub(), right=Constant(value=2))], keywords=[])), Expr(value=Call(func=Name(id='quicksort', ctx=Load()), args=[Name(id='x_0', ctx=Load()), Name(id='x_4', ctx=Load()), Name(id='x_2', ctx=Load())], keywords=[]))], decorator_list=[])], type_ignores=[])","def quicksort(A, start, end):
    if end - start < 1:
        return
    i = j = start
    while i <= end:
        if A[i] <= A[end]:
            A[i], A[j] = A[j], A[i]
            j += 1
        i += 1
    quicksort(A, start, j - 2)
    quicksort(A, j, end)"
3935,"def quicksort(l, p, r):
    if r <= p:
        return
    q = j = p
    while j < r:
        if l[j] <= l[r]:
            l[q], l[j] = l[j], l[q]
            q += 1
        j += 1
    l[q], l[r] = l[r], l[q]
    quicksort(l, p, q - 1)
    quicksort(l, q + 1, r)",quicksort,quicksort,Sort a list by recursively partitionioning list until sorted.,"assert quicksort([],0,0)==None and quicksort([],0,0)==None and quicksort([5, 4, 3, 2, 1],0,4)==None and quicksort([5, 4, 3, 2, 1],0,4)==None and quicksort([5, 5, 5, 5],0,3)==None and quicksort([5, 5, 5, 5],0,3)==None and quicksort([5675, 564, 987, 154132, 8976, 0, -16221, 87526, 9826732986],0,8)==None and quicksort([5675, 564, 987, 154132, 8976, 0, -16221, 87526, 9826732986],0,8)==None",True,a72d6534-1b96-4a41-95a5-f71f23e2bd99,2016.0,"Module(body=[FunctionDef(name='quicksort', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1'), arg(arg='x_2')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[If(test=Compare(left=Name(id='x_2', ctx=Load()), ops=[LtE()], comparators=[Name(id='x_1', ctx=Load())]), body=[Return()], orelse=[]), Assign(targets=[Name(id='x_3', ctx=Store()), Name(id='x_4', ctx=Store())], value=Name(id='x_1', ctx=Load())), While(test=Compare(left=Name(id='x_4', ctx=Load()), ops=[Lt()], comparators=[Name(id='x_2', ctx=Load())]), body=[If(test=Compare(left=Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_4', ctx=Load()), ctx=Load()), ops=[LtE()], comparators=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_2', ctx=Load()), ctx=Load())]), body=[Assign(targets=[Tuple(elts=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_3', ctx=Load()), ctx=Store()), Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_4', ctx=Load()), ctx=Store())], ctx=Store())], value=Tuple(elts=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_4', ctx=Load()), ctx=Load()), Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_3', ctx=Load()), ctx=Load())], ctx=Load())), AugAssign(target=Name(id='x_3', ctx=Store()), op=Add(), value=Constant(value=1))], orelse=[]), AugAssign(target=Name(id='x_4', ctx=Store()), op=Add(), value=Constant(value=1))], orelse=[]), Assign(targets=[Tuple(elts=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_3', ctx=Load()), ctx=Store()), Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_2', ctx=Load()), ctx=Store())], ctx=Store())], value=Tuple(elts=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_2', ctx=Load()), ctx=Load()), Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_3', ctx=Load()), ctx=Load())], ctx=Load())), Expr(value=Call(func=Name(id='quicksort', ctx=Load()), args=[Name(id='x_0', ctx=Load()), Name(id='x_1', ctx=Load()), BinOp(left=Name(id='x_3', ctx=Load()), op=Sub(), right=Constant(value=1))], keywords=[])), Expr(value=Call(func=Name(id='quicksort', ctx=Load()), args=[Name(id='x_0', ctx=Load()), BinOp(left=Name(id='x_3', ctx=Load()), op=Add(), right=Constant(value=1)), Name(id='x_2', ctx=Load())], keywords=[]))], decorator_list=[])], type_ignores=[])","def quicksort(l, p, r):
    if r <= p:
        return
    q = j = p
    while j < r:
        if l[j] <= l[r]:
            l[q], l[j] = l[j], l[q]
            q += 1
        j += 1
    l[q], l[r] = l[r], l[q]
    quicksort(l, p, q - 1)
    quicksort(l, q + 1, r)"
3002,"def rectangle_perimeter(d, e):
    d = d + d
    e = e + e
    return d + e",rectangle_perimeter,rectangle_perimeter,Return the perimeter of a rectangle with the given coordinates.,"assert rectangle_perimeter(0,0)==0 and rectangle_perimeter(7968917888512863576,-18677)==15937835777025689798",True,46396c6c-a25c-4fd6-ac1b-a1163f81f5f8,2016.0,"Module(body=[FunctionDef(name='rectangle_perimeter', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_0', ctx=Store())], value=BinOp(left=Name(id='x_0', ctx=Load()), op=Add(), right=Name(id='x_0', ctx=Load()))), Assign(targets=[Name(id='x_1', ctx=Store())], value=BinOp(left=Name(id='x_1', ctx=Load()), op=Add(), right=Name(id='x_1', ctx=Load()))), Return(value=BinOp(left=Name(id='x_0', ctx=Load()), op=Add(), right=Name(id='x_1', ctx=Load())))], decorator_list=[])], type_ignores=[])","def rectangle_perimeter(d, e):
    d = d + d
    e = e + e
    return d + e"
28066,"def rectangle_perimeter(n, a):
    rp = n + n + a + a
    return rp",rectangle_perimeter,rectangle_perimeter,Return the perimeter of a rectangle with the given coordinates.,"assert rectangle_perimeter(0,0)==0 and rectangle_perimeter(7968917888512863576,-18677)==15937835777025689798",True,762404df-24ca-44ff-9c98-3f841fa7faab,2016.0,"Module(body=[FunctionDef(name='rectangle_perimeter', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_2', ctx=Store())], value=BinOp(left=BinOp(left=BinOp(left=Name(id='x_0', ctx=Load()), op=Add(), right=Name(id='x_0', ctx=Load())), op=Add(), right=Name(id='x_1', ctx=Load())), op=Add(), right=Name(id='x_1', ctx=Load()))), Return(value=Name(id='x_2', ctx=Load()))], decorator_list=[])], type_ignores=[])","def rectangle_perimeter(n, a):
    rp = n + n + a + a
    return rp"
8710,"def rectangle_perimeter(n, m):
    result4 = n + m + n + m
    return result4",rectangle_perimeter,rectangle_perimeter,Return the perimeter of a rectangle with the given coordinates.,"assert rectangle_perimeter(0,0)==0 and rectangle_perimeter(7968917888512863576,-18677)==15937835777025689798",True,ce889881-69dd-4396-aceb-e6f7dddc2c14,2016.0,"Module(body=[FunctionDef(name='rectangle_perimeter', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_2', ctx=Store())], value=BinOp(left=BinOp(left=BinOp(left=Name(id='x_0', ctx=Load()), op=Add(), right=Name(id='x_1', ctx=Load())), op=Add(), right=Name(id='x_0', ctx=Load())), op=Add(), right=Name(id='x_1', ctx=Load()))), Return(value=Name(id='x_2', ctx=Load()))], decorator_list=[])], type_ignores=[])","def rectangle_perimeter(n, m):
    result4 = n + m + n + m
    return result4"
12192,"def rectangle_perimeter(length, height):
    result = 2 * length + 2 * height
    return result",rectangle_perimeter,rectangle_perimeter,Return the perimeter of a rectangle with the given coordinates.,"assert rectangle_perimeter(0,0)==0 and rectangle_perimeter(7968917888512863576,-18677)==15937835777025689798",True,d8aa4bbd-4524-4751-9dce-5cd1ea64d8cb,2016.0,"Module(body=[FunctionDef(name='rectangle_perimeter', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_2', ctx=Store())], value=BinOp(left=BinOp(left=Constant(value=2), op=Mult(), right=Name(id='x_0', ctx=Load())), op=Add(), right=BinOp(left=Constant(value=2), op=Mult(), right=Name(id='x_1', ctx=Load())))), Return(value=Name(id='x_2', ctx=Load()))], decorator_list=[])], type_ignores=[])","def rectangle_perimeter(length, height):
    result = 2 * length + 2 * height
    return result"
11789,"def rectangle_perimeter(length, width):
    rectper = (length + width) * 2
    return rectper",rectangle_perimeter,rectangle_perimeter,Return the perimeter of a rectangle with the given coordinates.,"assert rectangle_perimeter(0,0)==0 and rectangle_perimeter(7968917888512863576,-18677)==15937835777025689798",True,80965c2d-45d9-440d-b3c3-403c112145e9,2015.0,"Module(body=[FunctionDef(name='rectangle_perimeter', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_2', ctx=Store())], value=BinOp(left=BinOp(left=Name(id='x_0', ctx=Load()), op=Add(), right=Name(id='x_1', ctx=Load())), op=Mult(), right=Constant(value=2))), Return(value=Name(id='x_2', ctx=Load()))], decorator_list=[])], type_ignores=[])","def rectangle_perimeter(length, width):
    rectper = (length + width) * 2
    return rectper"
12630,"def rectangle_perimeter(a, b):
    per = a * 2 + b * 2
    return per",rectangle_perimeter,rectangle_perimeter,Return the perimeter of a rectangle with the given coordinates.,"assert rectangle_perimeter(0,0)==0 and rectangle_perimeter(7968917888512863576,-18677)==15937835777025689798",True,dbbf7e1a-95ff-4b8a-b26d-18d6ccae623c,2016.0,"Module(body=[FunctionDef(name='rectangle_perimeter', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_2', ctx=Store())], value=BinOp(left=BinOp(left=Name(id='x_0', ctx=Load()), op=Mult(), right=Constant(value=2)), op=Add(), right=BinOp(left=Name(id='x_1', ctx=Load()), op=Mult(), right=Constant(value=2)))), Return(value=Name(id='x_2', ctx=Load()))], decorator_list=[])], type_ignores=[])","def rectangle_perimeter(a, b):
    per = a * 2 + b * 2
    return per"
13078,"def rectangle_perimeter(length, width):
    rp = 2 * (length + width)
    return rp",rectangle_perimeter,rectangle_perimeter,Return the perimeter of a rectangle with the given coordinates.,"assert rectangle_perimeter(0,0)==0 and rectangle_perimeter(7968917888512863576,-18677)==15937835777025689798",True,ead2ade9-6c50-44a4-98f3-1d781d45a0f5,2016.0,"Module(body=[FunctionDef(name='rectangle_perimeter', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_2', ctx=Store())], value=BinOp(left=Constant(value=2), op=Mult(), right=BinOp(left=Name(id='x_0', ctx=Load()), op=Add(), right=Name(id='x_1', ctx=Load())))), Return(value=Name(id='x_2', ctx=Load()))], decorator_list=[])], type_ignores=[])","def rectangle_perimeter(length, width):
    rp = 2 * (length + width)
    return rp"
10931,"def rectangle_perimeter(x, y):
    side1 = x * 2
    side2 = y * 2
    rper = side1 + side2
    return rper",rectangle_perimeter,rectangle_perimeter,Return the perimeter of a rectangle with the given coordinates.,"assert rectangle_perimeter(0,0)==0 and rectangle_perimeter(7968917888512863576,-18677)==15937835777025689798",True,1bdd9f47-4a26-4f0c-ae56-413531e3f59b,2016.0,"Module(body=[FunctionDef(name='rectangle_perimeter', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_2', ctx=Store())], value=BinOp(left=Name(id='x_0', ctx=Load()), op=Mult(), right=Constant(value=2))), Assign(targets=[Name(id='x_3', ctx=Store())], value=BinOp(left=Name(id='x_1', ctx=Load()), op=Mult(), right=Constant(value=2))), Assign(targets=[Name(id='x_4', ctx=Store())], value=BinOp(left=Name(id='x_2', ctx=Load()), op=Add(), right=Name(id='x_3', ctx=Load()))), Return(value=Name(id='x_4', ctx=Load()))], decorator_list=[])], type_ignores=[])","def rectangle_perimeter(x, y):
    side1 = x * 2
    side2 = y * 2
    rper = side1 + side2
    return rper"
8769,"def rectangle_perimeter(a, b):
    return a + a + b + b",rectangle_perimeter,rectangle_perimeter,Return the perimeter of a rectangle with the given coordinates.,"assert rectangle_perimeter(0,0)==0 and rectangle_perimeter(7968917888512863576,-18677)==15937835777025689798",True,7761b9ac-f093-487b-8401-cf2d01636e78,2016.0,"Module(body=[FunctionDef(name='rectangle_perimeter', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Return(value=BinOp(left=BinOp(left=BinOp(left=Name(id='x_0', ctx=Load()), op=Add(), right=Name(id='x_0', ctx=Load())), op=Add(), right=Name(id='x_1', ctx=Load())), op=Add(), right=Name(id='x_1', ctx=Load())))], decorator_list=[])], type_ignores=[])","def rectangle_perimeter(a, b):
    return a + a + b + b"
9227,"def rectangle_perimeter(x, y):
    return 2 * x + 2 * y",rectangle_perimeter,rectangle_perimeter,Return the perimeter of a rectangle with the given coordinates.,"assert rectangle_perimeter(0,0)==0 and rectangle_perimeter(7968917888512863576,-18677)==15937835777025689798",True,03141ef3-f364-4b7c-9f52-990a173ac162,2016.0,"Module(body=[FunctionDef(name='rectangle_perimeter', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Return(value=BinOp(left=BinOp(left=Constant(value=2), op=Mult(), right=Name(id='x_0', ctx=Load())), op=Add(), right=BinOp(left=Constant(value=2), op=Mult(), right=Name(id='x_1', ctx=Load()))))], decorator_list=[])], type_ignores=[])","def rectangle_perimeter(x, y):
    return 2 * x + 2 * y"
37405,"def rectangle_perimeter(l, h):
    return 2 * h + 2 * l",rectangle_perimeter,rectangle_perimeter,Return the perimeter of a rectangle with the given coordinates.,"assert rectangle_perimeter(0,0)==0 and rectangle_perimeter(7968917888512863576,-18677)==15937835777025689798",True,0fe97cdd-5534-49d7-8452-aaf0faff48ad,2015.0,"Module(body=[FunctionDef(name='rectangle_perimeter', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Return(value=BinOp(left=BinOp(left=Constant(value=2), op=Mult(), right=Name(id='x_1', ctx=Load())), op=Add(), right=BinOp(left=Constant(value=2), op=Mult(), right=Name(id='x_0', ctx=Load()))))], decorator_list=[])], type_ignores=[])","def rectangle_perimeter(l, h):
    return 2 * h + 2 * l"
